relationship_id,source_entity_id,target_entity_id,relationship_type,ground_truth_status
REL_005519,PERSON_0390,PERSON_1404,TRANSFERRED_MONEY,WEAK
REL_005520,PERSON_1008,PERSON_1298,TRANSFERRED_MONEY,WEAK
REL_005521,PERSON_0154,PERSON_1201,TRANSFERRED_MONEY,LIKELY
REL_005522,PERSON_1189,PERSON_1248,TRANSFERRED_MONEY,LIKELY
REL_005523,PERSON_0790,PERSON_1322,TRANSFERRED_MONEY,WEAK
REL_005524,PERSON_0041,PERSON_0087,TRANSFERRED_MONEY,UNKNOWN
REL_005525,PERSON_0158,PERSON_0308,TRANSFERRED_MONEY,WEAK
REL_005526,PERSON_0378,PERSON_1023,TRANSFERRED_MONEY,UNKNOWN
REL_005527,PERSON_0826,PERSON_1084,TRANSFERRED_MONEY,UNKNOWN
REL_005528,PERSON_0020,PERSON_0172,TRANSFERRED_MONEY,LIKELY
REL_005529,PERSON_0984,PERSON_1011,TRANSFERRED_MONEY,UNKNOWN
REL_005530,PERSON_0029,PERSON_0057,TRANSFERRED_MONEY,LIKELY
REL_005531,PERSON_0858,PERSON_1119,TRANSFERRED_MONEY,UNKNOWN
REL_005532,PERSON_0858,PERSON_1411,TRANSFERRED_MONEY,LIKELY
REL_005533,PERSON_1027,PERSON_1029,TRANSFERRED_MONEY,WEAK
REL_005534,PERSON_0754,PERSON_0870,TRANSFERRED_MONEY,WEAK
REL_005535,PERSON_0586,PERSON_1466,TRANSFERRED_MONEY,WEAK
REL_005536,PERSON_1056,PERSON_1327,TRANSFERRED_MONEY,WEAK
REL_005537,PERSON_0049,PERSON_0558,TRANSFERRED_MONEY,LIKELY
REL_005538,PERSON_0055,PERSON_1158,TRANSFERRED_MONEY,UNKNOWN
REL_005539,PERSON_0649,PERSON_0841,TRANSFERRED_MONEY,LIKELY
REL_005540,PERSON_0044,PERSON_0269,TRANSFERRED_MONEY,UNKNOWN
REL_005541,PERSON_0542,PERSON_0952,TRANSFERRED_MONEY,WEAK
REL_005542,PERSON_0771,PERSON_1116,TRANSFERRED_MONEY,UNKNOWN
REL_005543,PERSON_0232,PERSON_0241,TRANSFERRED_MONEY,UNKNOWN
REL_005544,PERSON_0013,PERSON_1018,TRANSFERRED_MONEY,WEAK
REL_005545,PERSON_0757,PERSON_1434,TRANSFERRED_MONEY,UNKNOWN
REL_005546,PERSON_0514,PERSON_0834,TRANSFERRED_MONEY,WEAK
REL_005547,PERSON_0071,PERSON_0113,TRANSFERRED_MONEY,UNKNOWN
REL_005548,PERSON_0018,PERSON_1264,TRANSFERRED_MONEY,LIKELY
REL_005549,PERSON_0494,PERSON_1378,TRANSFERRED_MONEY,LIKELY
REL_005550,PERSON_1018,PERSON_1115,TRANSFERRED_MONEY,LIKELY
REL_005551,PERSON_0159,PERSON_0754,TRANSFERRED_MONEY,WEAK
REL_005552,PERSON_0507,PERSON_1432,TRANSFERRED_MONEY,LIKELY
REL_005553,PERSON_0301,PERSON_1485,TRANSFERRED_MONEY,LIKELY
REL_005554,PERSON_0639,PERSON_0849,TRANSFERRED_MONEY,UNKNOWN
REL_005555,PERSON_0716,PERSON_0976,TRANSFERRED_MONEY,UNKNOWN
REL_005556,PERSON_0574,PERSON_1047,TRANSFERRED_MONEY,UNKNOWN
REL_005557,PERSON_0027,PERSON_0447,TRANSFERRED_MONEY,UNKNOWN
REL_005558,PERSON_0780,PERSON_1007,TRANSFERRED_MONEY,WEAK
REL_005559,PERSON_0512,PERSON_1103,TRANSFERRED_MONEY,UNKNOWN
REL_005560,PERSON_0009,PERSON_0446,TRANSFERRED_MONEY,UNKNOWN
REL_005561,PERSON_0919,PERSON_0983,TRANSFERRED_MONEY,WEAK
REL_005562,PERSON_0067,PERSON_0537,TRANSFERRED_MONEY,LIKELY
REL_005563,PERSON_1179,PERSON_1339,TRANSFERRED_MONEY,LIKELY
REL_005564,PERSON_0233,PERSON_0328,TRANSFERRED_MONEY,WEAK
REL_005565,PERSON_0111,PERSON_0718,TRANSFERRED_MONEY,UNKNOWN
REL_005566,PERSON_0510,PERSON_1194,TRANSFERRED_MONEY,UNKNOWN
REL_005567,PERSON_0187,PERSON_0479,TRANSFERRED_MONEY,WEAK
REL_005568,PERSON_0359,PERSON_1334,TRANSFERRED_MONEY,WEAK
REL_005569,PERSON_0463,PERSON_0669,TRANSFERRED_MONEY,UNKNOWN
REL_005570,PERSON_0663,PERSON_1367,TRANSFERRED_MONEY,LIKELY
REL_005571,PERSON_0072,PERSON_1252,TRANSFERRED_MONEY,UNKNOWN
REL_005572,PERSON_0021,PERSON_0607,TRANSFERRED_MONEY,WEAK
REL_005573,PERSON_0102,PERSON_0669,TRANSFERRED_MONEY,LIKELY
REL_005574,PERSON_0023,PERSON_0694,TRANSFERRED_MONEY,UNKNOWN
REL_005575,PERSON_0539,PERSON_1476,TRANSFERRED_MONEY,LIKELY
REL_005576,PERSON_0872,PERSON_1178,TRANSFERRED_MONEY,WEAK
REL_005577,PERSON_1000,PERSON_1052,TRANSFERRED_MONEY,LIKELY
REL_005578,PERSON_0955,PERSON_1231,TRANSFERRED_MONEY,LIKELY
REL_005579,PERSON_1088,PERSON_1219,TRANSFERRED_MONEY,LIKELY
REL_005580,PERSON_0705,PERSON_1460,TRANSFERRED_MONEY,LIKELY
REL_005581,PERSON_0008,PERSON_1080,TRANSFERRED_MONEY,WEAK
REL_005582,PERSON_0903,PERSON_1469,TRANSFERRED_MONEY,WEAK
REL_005583,PERSON_0507,PERSON_1368,TRANSFERRED_MONEY,UNKNOWN
REL_005584,PERSON_0026,PERSON_0814,TRANSFERRED_MONEY,UNKNOWN
REL_005585,PERSON_0126,PERSON_1297,TRANSFERRED_MONEY,WEAK
REL_005586,PERSON_0408,PERSON_1360,TRANSFERRED_MONEY,LIKELY
REL_005587,PERSON_0611,PERSON_1150,TRANSFERRED_MONEY,LIKELY
REL_005588,PERSON_0499,PERSON_1269,TRANSFERRED_MONEY,LIKELY
REL_005589,PERSON_0348,PERSON_1281,TRANSFERRED_MONEY,UNKNOWN
REL_005590,PERSON_0218,PERSON_0580,TRANSFERRED_MONEY,UNKNOWN
REL_005591,PERSON_0452,PERSON_0594,TRANSFERRED_MONEY,UNKNOWN
REL_005592,PERSON_0564,PERSON_0946,TRANSFERRED_MONEY,LIKELY
REL_005593,PERSON_0370,PERSON_0682,TRANSFERRED_MONEY,LIKELY
REL_005594,PERSON_1194,PERSON_1290,TRANSFERRED_MONEY,UNKNOWN
REL_005595,PERSON_0362,PERSON_1062,TRANSFERRED_MONEY,LIKELY
REL_005596,PERSON_0245,PERSON_0597,TRANSFERRED_MONEY,LIKELY
REL_005597,PERSON_0751,PERSON_0964,TRANSFERRED_MONEY,WEAK
REL_005598,PERSON_0643,PERSON_0830,TRANSFERRED_MONEY,UNKNOWN
REL_005599,PERSON_0106,PERSON_0472,TRANSFERRED_MONEY,UNKNOWN
REL_005600,PERSON_0195,PERSON_0336,TRANSFERRED_MONEY,UNKNOWN
REL_005601,PERSON_0013,PERSON_0651,TRANSFERRED_MONEY,UNKNOWN
REL_005602,PERSON_0511,PERSON_0552,TRANSFERRED_MONEY,LIKELY
REL_005603,PERSON_0558,PERSON_1170,TRANSFERRED_MONEY,WEAK
REL_005604,PERSON_0057,PERSON_0201,TRANSFERRED_MONEY,WEAK
REL_005605,PERSON_0206,PERSON_0719,TRANSFERRED_MONEY,UNKNOWN
REL_005606,PERSON_0142,PERSON_0271,TRANSFERRED_MONEY,LIKELY
REL_005607,PERSON_0443,PERSON_1190,TRANSFERRED_MONEY,UNKNOWN
REL_005608,PERSON_0666,PERSON_1003,TRANSFERRED_MONEY,LIKELY
REL_005609,PERSON_0861,PERSON_1389,TRANSFERRED_MONEY,WEAK
REL_005610,PERSON_0229,PERSON_0667,TRANSFERRED_MONEY,WEAK
REL_005611,PERSON_0575,PERSON_1295,TRANSFERRED_MONEY,WEAK
REL_005612,PERSON_0031,PERSON_0083,TRANSFERRED_MONEY,WEAK
REL_005613,PERSON_0519,PERSON_0693,TRANSFERRED_MONEY,LIKELY
REL_005614,PERSON_0448,PERSON_1128,TRANSFERRED_MONEY,LIKELY
REL_005615,PERSON_0474,PERSON_0667,TRANSFERRED_MONEY,LIKELY
REL_005616,PERSON_0527,PERSON_1281,TRANSFERRED_MONEY,LIKELY
REL_005617,PERSON_0124,PERSON_0805,TRANSFERRED_MONEY,WEAK
REL_005618,PERSON_0321,PERSON_0455,TRANSFERRED_MONEY,LIKELY
REL_005619,PERSON_1189,PERSON_1198,TRANSFERRED_MONEY,WEAK
REL_005620,PERSON_0569,PERSON_1436,TRANSFERRED_MONEY,LIKELY
REL_005621,PERSON_0792,PERSON_1092,TRANSFERRED_MONEY,UNKNOWN
REL_005622,PERSON_0405,PERSON_0606,TRANSFERRED_MONEY,UNKNOWN
REL_005623,PERSON_0907,PERSON_1261,TRANSFERRED_MONEY,WEAK
REL_005624,PERSON_0451,PERSON_1056,TRANSFERRED_MONEY,UNKNOWN
REL_005625,PERSON_0451,PERSON_1198,TRANSFERRED_MONEY,UNKNOWN
REL_005626,PERSON_0072,PERSON_1469,TRANSFERRED_MONEY,WEAK
REL_005627,PERSON_0858,PERSON_1007,TRANSFERRED_MONEY,WEAK
REL_005628,PERSON_0729,PERSON_1080,TRANSFERRED_MONEY,UNKNOWN
REL_005629,PERSON_0278,PERSON_0531,TRANSFERRED_MONEY,WEAK
REL_005630,PERSON_0692,PERSON_1031,TRANSFERRED_MONEY,WEAK
REL_005631,PERSON_1190,PERSON_1405,TRANSFERRED_MONEY,WEAK
REL_005632,PERSON_0738,PERSON_0926,TRANSFERRED_MONEY,UNKNOWN
REL_005633,PERSON_0201,PERSON_1366,TRANSFERRED_MONEY,LIKELY
REL_005634,PERSON_0187,PERSON_0752,TRANSFERRED_MONEY,LIKELY
REL_005635,PERSON_0857,PERSON_1276,TRANSFERRED_MONEY,UNKNOWN
REL_005636,PERSON_0211,PERSON_1023,TRANSFERRED_MONEY,LIKELY
REL_005637,PERSON_0896,PERSON_1459,TRANSFERRED_MONEY,UNKNOWN
REL_005638,PERSON_0508,PERSON_0700,TRANSFERRED_MONEY,LIKELY
REL_005639,PERSON_0404,PERSON_1261,TRANSFERRED_MONEY,UNKNOWN
REL_005640,PERSON_0994,PERSON_1150,TRANSFERRED_MONEY,UNKNOWN
REL_005641,PERSON_0588,PERSON_1380,TRANSFERRED_MONEY,UNKNOWN
REL_005642,PERSON_0332,PERSON_0368,TRANSFERRED_MONEY,WEAK
REL_005643,PERSON_0549,PERSON_0826,TRANSFERRED_MONEY,WEAK
REL_005644,PERSON_0385,PERSON_1495,TRANSFERRED_MONEY,UNKNOWN
REL_005645,PERSON_0735,PERSON_1382,TRANSFERRED_MONEY,WEAK
REL_005646,PERSON_0474,PERSON_0858,TRANSFERRED_MONEY,WEAK
REL_005647,PERSON_0096,PERSON_1310,TRANSFERRED_MONEY,UNKNOWN
REL_005648,PERSON_0677,PERSON_1132,TRANSFERRED_MONEY,UNKNOWN
REL_005649,PERSON_0680,PERSON_1217,TRANSFERRED_MONEY,LIKELY
REL_005650,PERSON_0756,PERSON_1008,TRANSFERRED_MONEY,LIKELY
REL_005651,PERSON_1116,PERSON_1498,TRANSFERRED_MONEY,LIKELY
REL_005652,PERSON_0285,PERSON_0880,TRANSFERRED_MONEY,LIKELY
REL_005653,PERSON_0129,PERSON_0821,TRANSFERRED_MONEY,WEAK
REL_005654,PERSON_1048,PERSON_1166,TRANSFERRED_MONEY,UNKNOWN
REL_005655,PERSON_0366,PERSON_1447,TRANSFERRED_MONEY,UNKNOWN
REL_005656,PERSON_0392,PERSON_1338,TRANSFERRED_MONEY,UNKNOWN
REL_005657,PERSON_0341,PERSON_0535,TRANSFERRED_MONEY,UNKNOWN
REL_005658,PERSON_0263,PERSON_0909,TRANSFERRED_MONEY,LIKELY
REL_005659,PERSON_1128,PERSON_1345,TRANSFERRED_MONEY,LIKELY
REL_005660,PERSON_0141,PERSON_1133,TRANSFERRED_MONEY,LIKELY
REL_005661,PERSON_0254,PERSON_0571,TRANSFERRED_MONEY,UNKNOWN
REL_005662,PERSON_0652,PERSON_1476,TRANSFERRED_MONEY,LIKELY
REL_005663,PERSON_0247,PERSON_0919,TRANSFERRED_MONEY,UNKNOWN
REL_005664,PERSON_0858,PERSON_1145,TRANSFERRED_MONEY,UNKNOWN
REL_005665,PERSON_0009,PERSON_0641,TRANSFERRED_MONEY,UNKNOWN
REL_005666,PERSON_0469,PERSON_0970,TRANSFERRED_MONEY,LIKELY
REL_005667,PERSON_0348,PERSON_0598,TRANSFERRED_MONEY,UNKNOWN
REL_005668,PERSON_0468,PERSON_0769,TRANSFERRED_MONEY,WEAK
REL_005669,PERSON_0128,PERSON_0818,TRANSFERRED_MONEY,UNKNOWN
REL_005670,PERSON_0061,PERSON_0161,TRANSFERRED_MONEY,LIKELY
REL_005671,PERSON_0257,PERSON_0285,TRANSFERRED_MONEY,UNKNOWN
REL_005672,PERSON_0317,PERSON_0931,TRANSFERRED_MONEY,UNKNOWN
REL_005673,PERSON_0410,PERSON_0983,TRANSFERRED_MONEY,UNKNOWN
REL_005674,PERSON_0397,PERSON_1222,TRANSFERRED_MONEY,LIKELY
REL_005675,PERSON_0726,PERSON_1450,TRANSFERRED_MONEY,UNKNOWN
REL_005676,PERSON_0180,PERSON_0405,TRANSFERRED_MONEY,UNKNOWN
REL_005677,PERSON_0909,PERSON_1133,TRANSFERRED_MONEY,LIKELY
REL_005678,PERSON_0916,PERSON_0971,TRANSFERRED_MONEY,WEAK
REL_005679,PERSON_0327,PERSON_1064,TRANSFERRED_MONEY,WEAK
REL_005680,PERSON_0046,PERSON_1459,TRANSFERRED_MONEY,UNKNOWN
REL_005681,PERSON_0242,PERSON_0417,TRANSFERRED_MONEY,LIKELY
REL_005682,PERSON_0717,PERSON_1376,TRANSFERRED_MONEY,WEAK
REL_005683,PERSON_0071,PERSON_0306,TRANSFERRED_MONEY,LIKELY
REL_005684,PERSON_0689,PERSON_0983,TRANSFERRED_MONEY,UNKNOWN
REL_005685,PERSON_0447,PERSON_0811,TRANSFERRED_MONEY,UNKNOWN
REL_005686,PERSON_1087,PERSON_1363,TRANSFERRED_MONEY,LIKELY
REL_005687,PERSON_0692,PERSON_1398,TRANSFERRED_MONEY,UNKNOWN
REL_005688,PERSON_0594,PERSON_0984,TRANSFERRED_MONEY,UNKNOWN
REL_005689,PERSON_0456,PERSON_0571,TRANSFERRED_MONEY,WEAK
REL_005690,PERSON_0008,PERSON_0713,TRANSFERRED_MONEY,UNKNOWN
REL_005691,PERSON_0254,PERSON_0355,TRANSFERRED_MONEY,UNKNOWN
REL_005692,PERSON_0088,PERSON_1107,TRANSFERRED_MONEY,WEAK
REL_005693,PERSON_0039,PERSON_1398,TRANSFERRED_MONEY,UNKNOWN
REL_005694,PERSON_0044,PERSON_0936,TRANSFERRED_MONEY,UNKNOWN
REL_005695,PERSON_0612,PERSON_1313,TRANSFERRED_MONEY,WEAK
REL_005696,PERSON_0165,PERSON_0360,TRANSFERRED_MONEY,LIKELY
REL_005697,PERSON_0500,PERSON_1228,TRANSFERRED_MONEY,UNKNOWN
REL_005698,PERSON_0400,PERSON_1146,TRANSFERRED_MONEY,WEAK
REL_005699,PERSON_0027,PERSON_0174,TRANSFERRED_MONEY,UNKNOWN
REL_005700,PERSON_1170,PERSON_1498,TRANSFERRED_MONEY,UNKNOWN
REL_005701,PERSON_0811,PERSON_1251,TRANSFERRED_MONEY,UNKNOWN
REL_005702,PERSON_0694,PERSON_1304,TRANSFERRED_MONEY,LIKELY
REL_005703,PERSON_0448,PERSON_1482,TRANSFERRED_MONEY,WEAK
REL_005704,PERSON_0205,PERSON_0745,TRANSFERRED_MONEY,UNKNOWN
REL_005705,PERSON_0043,PERSON_0684,TRANSFERRED_MONEY,WEAK
REL_005706,PERSON_0821,PERSON_1246,TRANSFERRED_MONEY,WEAK
REL_005707,PERSON_0549,PERSON_1012,TRANSFERRED_MONEY,UNKNOWN
REL_005708,PERSON_0138,PERSON_0451,TRANSFERRED_MONEY,UNKNOWN
REL_005709,PERSON_0729,PERSON_1414,TRANSFERRED_MONEY,LIKELY
REL_005710,PERSON_0376,PERSON_1461,TRANSFERRED_MONEY,UNKNOWN
REL_005711,PERSON_0265,PERSON_0493,TRANSFERRED_MONEY,WEAK
REL_005712,PERSON_1331,PERSON_1474,TRANSFERRED_MONEY,LIKELY
REL_005713,PERSON_0465,PERSON_1316,TRANSFERRED_MONEY,WEAK
REL_005714,PERSON_0165,PERSON_0385,TRANSFERRED_MONEY,WEAK
REL_005715,PERSON_0708,PERSON_1483,TRANSFERRED_MONEY,WEAK
REL_005716,PERSON_0761,PERSON_1219,TRANSFERRED_MONEY,WEAK
REL_005717,PERSON_0380,PERSON_1273,TRANSFERRED_MONEY,WEAK
REL_005718,PERSON_0916,PERSON_1016,TRANSFERRED_MONEY,LIKELY
REL_005719,PERSON_0738,PERSON_1308,TRANSFERRED_MONEY,UNKNOWN
REL_005720,PERSON_0747,PERSON_1232,TRANSFERRED_MONEY,UNKNOWN
REL_005721,PERSON_0919,PERSON_1118,TRANSFERRED_MONEY,WEAK
REL_005722,PERSON_0054,PERSON_0978,TRANSFERRED_MONEY,UNKNOWN
REL_005723,PERSON_0021,PERSON_0936,TRANSFERRED_MONEY,WEAK
REL_005724,PERSON_0260,PERSON_1012,TRANSFERRED_MONEY,WEAK
REL_005725,PERSON_0340,PERSON_0741,TRANSFERRED_MONEY,WEAK
REL_005726,PERSON_0801,PERSON_1384,TRANSFERRED_MONEY,UNKNOWN
REL_005727,PERSON_0537,PERSON_1271,TRANSFERRED_MONEY,UNKNOWN
REL_005728,PERSON_0194,PERSON_0199,TRANSFERRED_MONEY,UNKNOWN
REL_005729,PERSON_0154,PERSON_0916,TRANSFERRED_MONEY,WEAK
REL_005730,PERSON_0735,PERSON_1228,TRANSFERRED_MONEY,WEAK
REL_005731,PERSON_0501,PERSON_1463,TRANSFERRED_MONEY,WEAK
REL_005732,PERSON_0474,PERSON_0872,TRANSFERRED_MONEY,LIKELY
REL_005733,PERSON_0978,PERSON_1088,TRANSFERRED_MONEY,WEAK
REL_005734,PERSON_0468,PERSON_1160,TRANSFERRED_MONEY,WEAK
REL_005735,PERSON_1034,PERSON_1447,TRANSFERRED_MONEY,WEAK
REL_005736,PERSON_0938,PERSON_1414,TRANSFERRED_MONEY,LIKELY
REL_005737,PERSON_0575,PERSON_0888,TRANSFERRED_MONEY,WEAK
REL_005738,PERSON_0693,PERSON_1018,TRANSFERRED_MONEY,UNKNOWN
REL_005739,PERSON_0250,PERSON_0559,TRANSFERRED_MONEY,LIKELY
REL_005740,PERSON_0352,PERSON_1016,TRANSFERRED_MONEY,LIKELY
REL_005741,PERSON_0725,PERSON_0771,TRANSFERRED_MONEY,UNKNOWN
REL_005742,PERSON_0466,PERSON_0725,TRANSFERRED_MONEY,LIKELY
REL_005743,PERSON_0717,PERSON_1171,TRANSFERRED_MONEY,WEAK
REL_005744,PERSON_0352,PERSON_0362,TRANSFERRED_MONEY,UNKNOWN
REL_005745,PERSON_0113,PERSON_0302,TRANSFERRED_MONEY,UNKNOWN
REL_005746,PERSON_0838,PERSON_0978,TRANSFERRED_MONEY,LIKELY
REL_005747,PERSON_0347,PERSON_0405,TRANSFERRED_MONEY,UNKNOWN
REL_005748,PERSON_1129,PERSON_1447,TRANSFERRED_MONEY,WEAK
REL_005749,PERSON_1264,PERSON_1296,TRANSFERRED_MONEY,LIKELY
REL_005750,PERSON_0041,PERSON_0732,TRANSFERRED_MONEY,UNKNOWN
REL_005751,PERSON_0390,PERSON_1044,TRANSFERRED_MONEY,WEAK
REL_005752,PERSON_0410,PERSON_0549,TRANSFERRED_MONEY,LIKELY
REL_005753,PERSON_0257,PERSON_0681,TRANSFERRED_MONEY,LIKELY
REL_005754,PERSON_0696,PERSON_1477,TRANSFERRED_MONEY,LIKELY
REL_005755,PERSON_0284,PERSON_1499,TRANSFERRED_MONEY,LIKELY
REL_005756,PERSON_0472,PERSON_0502,TRANSFERRED_MONEY,LIKELY
REL_005757,PERSON_0380,PERSON_1247,TRANSFERRED_MONEY,UNKNOWN
REL_005758,PERSON_0689,PERSON_0937,TRANSFERRED_MONEY,LIKELY
REL_005759,PERSON_0607,PERSON_1163,TRANSFERRED_MONEY,WEAK
REL_005760,PERSON_1127,PERSON_1159,TRANSFERRED_MONEY,UNKNOWN
REL_005761,PERSON_0569,PERSON_1414,TRANSFERRED_MONEY,UNKNOWN
REL_005762,PERSON_0139,PERSON_0188,TRANSFERRED_MONEY,WEAK
REL_005763,PERSON_0172,PERSON_1204,TRANSFERRED_MONEY,UNKNOWN
REL_005764,PERSON_0031,PERSON_0089,TRANSFERRED_MONEY,UNKNOWN
REL_005765,PERSON_0188,PERSON_0642,TRANSFERRED_MONEY,UNKNOWN
REL_005766,PERSON_0138,PERSON_1369,TRANSFERRED_MONEY,LIKELY
REL_005767,PERSON_0201,PERSON_0965,TRANSFERRED_MONEY,WEAK
REL_005768,PERSON_0685,PERSON_0727,TRANSFERRED_MONEY,WEAK
REL_005769,PERSON_0386,PERSON_1334,TRANSFERRED_MONEY,UNKNOWN
REL_005770,PERSON_0591,PERSON_0665,TRANSFERRED_MONEY,LIKELY
REL_005771,PERSON_0486,PERSON_1459,TRANSFERRED_MONEY,WEAK
REL_005772,PERSON_0194,PERSON_1424,TRANSFERRED_MONEY,LIKELY
REL_005773,PERSON_0048,PERSON_0636,TRANSFERRED_MONEY,UNKNOWN
REL_005774,PERSON_0726,PERSON_0799,TRANSFERRED_MONEY,UNKNOWN
REL_005775,PERSON_1226,PERSON_1448,TRANSFERRED_MONEY,UNKNOWN
REL_005776,PERSON_0326,PERSON_0603,TRANSFERRED_MONEY,WEAK
REL_005777,PERSON_0232,PERSON_0325,TRANSFERRED_MONEY,WEAK
REL_005778,PERSON_0964,PERSON_1207,TRANSFERRED_MONEY,LIKELY
REL_005779,PERSON_0512,PERSON_0838,TRANSFERRED_MONEY,WEAK
REL_005780,PERSON_0539,PERSON_1288,TRANSFERRED_MONEY,WEAK
REL_005781,PERSON_0894,PERSON_1280,TRANSFERRED_MONEY,UNKNOWN
REL_005782,PERSON_0473,PERSON_0977,TRANSFERRED_MONEY,LIKELY
REL_005783,PERSON_0870,PERSON_1166,TRANSFERRED_MONEY,LIKELY
REL_005784,PERSON_0532,PERSON_0727,TRANSFERRED_MONEY,UNKNOWN
REL_005785,PERSON_0782,PERSON_1163,TRANSFERRED_MONEY,LIKELY
REL_005786,PERSON_0241,PERSON_1461,TRANSFERRED_MONEY,WEAK
REL_005787,PERSON_0899,PERSON_1048,TRANSFERRED_MONEY,WEAK
REL_005788,PERSON_0064,PERSON_0950,TRANSFERRED_MONEY,WEAK
REL_005789,PERSON_0582,PERSON_0789,TRANSFERRED_MONEY,UNKNOWN
REL_005790,PERSON_0906,PERSON_1303,TRANSFERRED_MONEY,WEAK
REL_005791,PERSON_0597,PERSON_1056,TRANSFERRED_MONEY,WEAK
REL_005792,PERSON_0238,PERSON_0490,TRANSFERRED_MONEY,WEAK
REL_005793,PERSON_0411,PERSON_0511,TRANSFERRED_MONEY,WEAK
REL_005794,PERSON_0256,PERSON_0597,TRANSFERRED_MONEY,UNKNOWN
REL_005795,PERSON_0526,PERSON_1369,TRANSFERRED_MONEY,UNKNOWN
REL_005796,PERSON_0059,PERSON_0894,TRANSFERRED_MONEY,UNKNOWN
REL_005797,PERSON_0290,PERSON_1431,TRANSFERRED_MONEY,UNKNOWN
REL_005798,PERSON_0005,PERSON_1319,TRANSFERRED_MONEY,LIKELY
REL_005799,PERSON_0084,PERSON_0131,TRANSFERRED_MONEY,LIKELY
REL_005800,PERSON_0317,PERSON_1395,TRANSFERRED_MONEY,UNKNOWN
REL_005801,PERSON_0421,PERSON_0486,TRANSFERRED_MONEY,UNKNOWN
REL_005802,PERSON_0974,PERSON_1495,TRANSFERRED_MONEY,UNKNOWN
REL_005803,PERSON_0558,PERSON_1341,TRANSFERRED_MONEY,LIKELY
REL_005804,PERSON_0978,PERSON_1353,TRANSFERRED_MONEY,LIKELY
REL_005805,PERSON_0857,PERSON_1433,TRANSFERRED_MONEY,WEAK
REL_005806,PERSON_0621,PERSON_0881,TRANSFERRED_MONEY,WEAK
REL_005807,PERSON_0174,PERSON_0208,TRANSFERRED_MONEY,LIKELY
REL_005808,PERSON_0603,PERSON_1285,TRANSFERRED_MONEY,WEAK
REL_005809,PERSON_1490,PERSON_1493,TRANSFERRED_MONEY,LIKELY
REL_005810,PERSON_0190,PERSON_0464,TRANSFERRED_MONEY,WEAK
REL_005811,PERSON_0013,PERSON_0164,TRANSFERRED_MONEY,UNKNOWN
REL_005812,PERSON_0652,PERSON_1300,TRANSFERRED_MONEY,WEAK
REL_005813,PERSON_0446,PERSON_0886,TRANSFERRED_MONEY,UNKNOWN
REL_005814,PERSON_0864,PERSON_1116,TRANSFERRED_MONEY,WEAK
REL_005815,PERSON_1045,PERSON_1319,TRANSFERRED_MONEY,LIKELY
REL_005816,PERSON_0257,PERSON_1242,TRANSFERRED_MONEY,UNKNOWN
REL_005817,PERSON_0118,PERSON_0351,TRANSFERRED_MONEY,WEAK
REL_005818,PERSON_0842,PERSON_0886,TRANSFERRED_MONEY,WEAK
REL_005819,PERSON_0139,PERSON_0675,TRANSFERRED_MONEY,UNKNOWN
REL_005820,PERSON_0579,PERSON_1429,TRANSFERRED_MONEY,UNKNOWN
REL_005821,PERSON_0881,PERSON_1365,TRANSFERRED_MONEY,UNKNOWN
REL_005822,PERSON_0214,PERSON_1119,TRANSFERRED_MONEY,WEAK
REL_005823,PERSON_0020,PERSON_1213,TRANSFERRED_MONEY,LIKELY
REL_005824,PERSON_0524,PERSON_0755,TRANSFERRED_MONEY,UNKNOWN
REL_005825,PERSON_0328,PERSON_0510,TRANSFERRED_MONEY,WEAK
REL_005826,PERSON_0370,PERSON_1262,TRANSFERRED_MONEY,UNKNOWN
REL_005827,PERSON_0187,PERSON_1059,TRANSFERRED_MONEY,UNKNOWN
REL_005828,PERSON_0830,PERSON_1463,TRANSFERRED_MONEY,UNKNOWN
REL_005829,PERSON_0708,PERSON_0975,TRANSFERRED_MONEY,LIKELY
REL_005830,PERSON_0657,PERSON_0780,TRANSFERRED_MONEY,UNKNOWN
REL_005831,PERSON_0392,PERSON_1233,TRANSFERRED_MONEY,UNKNOWN
REL_005832,PERSON_0888,PERSON_1128,TRANSFERRED_MONEY,UNKNOWN
REL_005833,PERSON_0398,PERSON_0705,TRANSFERRED_MONEY,UNKNOWN
REL_005834,PERSON_0260,PERSON_1044,TRANSFERRED_MONEY,UNKNOWN
REL_005835,PERSON_0315,PERSON_1396,TRANSFERRED_MONEY,WEAK
REL_005836,PERSON_0778,PERSON_1189,TRANSFERRED_MONEY,LIKELY
REL_005837,PERSON_1188,PERSON_1417,TRANSFERRED_MONEY,LIKELY
REL_005838,PERSON_0243,PERSON_0335,TRANSFERRED_MONEY,LIKELY
REL_005839,PERSON_0041,PERSON_1088,TRANSFERRED_MONEY,LIKELY
REL_005840,PERSON_0309,PERSON_1084,TRANSFERRED_MONEY,WEAK
REL_005841,PERSON_0708,PERSON_0752,TRANSFERRED_MONEY,WEAK
REL_005842,PERSON_0460,PERSON_0948,TRANSFERRED_MONEY,LIKELY
REL_005843,PERSON_0758,PERSON_1154,TRANSFERRED_MONEY,UNKNOWN
REL_005844,PERSON_0373,PERSON_1493,TRANSFERRED_MONEY,UNKNOWN
REL_005845,PERSON_0888,PERSON_1482,TRANSFERRED_MONEY,WEAK
REL_005846,PERSON_1329,PERSON_1396,TRANSFERRED_MONEY,LIKELY
