event_id,timestamp,vehicle_id,location_id,event_type,source,confidence
VEVENT_004490,2025-03-04 22:30:37,VEHICLE_00177,LOCATION_0254,ANPR,POLICE_CHECKPOINT,0.84
VEVENT_004491,2025-04-06 19:25:45,VEHICLE_00434,LOCATION_0209,TOLL,TOLL_PLAZA,0.87
VEVENT_004492,2025-01-22 16:25:57,VEHICLE_00126,LOCATION_0299,CHECKPOINT,POLICE_CHECKPOINT,0.91
VEVENT_004493,2025-05-01 18:52:25,VEHICLE_00707,LOCATION_0094,SURVEILLANCE,ANPR_CAMERA,0.88
VEVENT_004494,2024-04-03 01:58:37,VEHICLE_00521,LOCATION_0065,SURVEILLANCE,ANPR_CAMERA,0.82
VEVENT_004495,2025-12-01 11:57:56,VEHICLE_00642,LOCATION_0072,CHECKPOINT,POLICE_CHECKPOINT,0.93
VEVENT_004496,2024-08-16 20:24:45,VEHICLE_00711,LOCATION_0259,TOLL,TOLL_PLAZA,0.88
VEVENT_004497,2025-01-30 20:16:31,VEHICLE_00521,LOCATION_0195,CHECKPOINT,TOLL_PLAZA,0.95
VEVENT_004498,2026-04-08 05:17:30,VEHICLE_00029,LOCATION_0043,SURVEILLANCE,TOLL_PLAZA,0.9
VEVENT_004499,2025-11-06 15:20:41,VEHICLE_00047,LOCATION_0299,CHECKPOINT,ANPR_CAMERA,0.86
VEVENT_004500,2024-03-14 20:29:51,VEHICLE_00360,LOCATION_0024,SURVEILLANCE,FIELD_SURVEILLANCE,0.91
VEVENT_004501,2024-07-07 01:53:31,VEHICLE_00077,LOCATION_0193,ANPR,TOLL_PLAZA,0.84
VEVENT_004502,2024-05-29 14:21:34,VEHICLE_00627,LOCATION_0292,ANPR,POLICE_CHECKPOINT,0.92
VEVENT_004503,2024-06-10 19:39:51,VEHICLE_00744,LOCATION_0152,TOLL,FIELD_SURVEILLANCE,0.89
VEVENT_004504,2025-08-04 02:38:03,VEHICLE_00434,LOCATION_0269,CHECKPOINT,TOLL_PLAZA,0.97
VEVENT_004505,2026-03-09 13:01:10,VEHICLE_00201,LOCATION_0001,SURVEILLANCE,TOLL_PLAZA,0.82
VEVENT_004506,2026-01-09 11:34:02,VEHICLE_00507,LOCATION_0278,SURVEILLANCE,ANPR_CAMERA,0.84
VEVENT_004507,2024-05-27 13:35:29,VEHICLE_00321,LOCATION_0231,SURVEILLANCE,TOLL_PLAZA,0.81
VEVENT_004508,2024-06-01 06:46:27,VEHICLE_00310,LOCATION_0010,SURVEILLANCE,ANPR_CAMERA,0.8
VEVENT_004509,2025-01-20 01:29:25,VEHICLE_00577,LOCATION_0146,SURVEILLANCE,FIELD_SURVEILLANCE,0.96
VEVENT_004510,2024-11-01 19:52:54,VEHICLE_00638,LOCATION_0008,SURVEILLANCE,ANPR_CAMERA,0.84
VEVENT_004511,2024-07-29 12:26:04,VEHICLE_00611,LOCATION_0284,TOLL,POLICE_CHECKPOINT,0.94
VEVENT_004512,2024-02-13 23:29:21,VEHICLE_00523,LOCATION_0228,TOLL,ANPR_CAMERA,0.92
VEVENT_004513,2025-01-22 17:03:55,VEHICLE_00005,LOCATION_0035,ANPR,POLICE_CHECKPOINT,0.89
VEVENT_004514,2024-01-01 12:43:15,VEHICLE_00292,LOCATION_0183,TOLL,POLICE_CHECKPOINT,0.9
VEVENT_004515,2026-04-04 06:44:04,VEHICLE_00230,LOCATION_0091,CHECKPOINT,ANPR_CAMERA,0.83
VEVENT_004516,2025-08-21 23:14:41,VEHICLE_00230,LOCATION_0051,SURVEILLANCE,ANPR_CAMERA,0.94
VEVENT_004517,2024-03-13 18:12:53,VEHICLE_00616,LOCATION_0232,CHECKPOINT,TOLL_PLAZA,0.93
VEVENT_004518,2024-11-11 10:33:12,VEHICLE_00450,LOCATION_0105,SURVEILLANCE,POLICE_CHECKPOINT,0.96
VEVENT_004519,2025-03-15 10:43:01,VEHICLE_00668,LOCATION_0062,TOLL,ANPR_CAMERA,0.96
VEVENT_004520,2024-12-13 11:06:39,VEHICLE_00135,LOCATION_0177,SURVEILLANCE,FIELD_SURVEILLANCE,0.95
VEVENT_004521,2024-11-20 19:32:22,VEHICLE_00279,LOCATION_0017,TOLL,FIELD_SURVEILLANCE,0.94
VEVENT_004522,2025-12-03 02:51:39,VEHICLE_00232,LOCATION_0252,SURVEILLANCE,TOLL_PLAZA,0.85
VEVENT_004523,2024-08-16 12:03:26,VEHICLE_00266,LOCATION_0036,CHECKPOINT,TOLL_PLAZA,0.87
VEVENT_004524,2025-05-26 18:02:55,VEHICLE_00414,LOCATION_0184,TOLL,TOLL_PLAZA,0.88
VEVENT_004525,2024-07-14 22:42:46,VEHICLE_00291,LOCATION_0237,TOLL,ANPR_CAMERA,0.92
VEVENT_004526,2024-04-06 08:24:46,VEHICLE_00172,LOCATION_0142,SURVEILLANCE,POLICE_CHECKPOINT,0.94
VEVENT_004527,2024-12-27 11:17:27,VEHICLE_00723,LOCATION_0181,ANPR,FIELD_SURVEILLANCE,0.9
VEVENT_004528,2024-07-15 19:33:51,VEHICLE_00146,LOCATION_0296,TOLL,ANPR_CAMERA,0.83
VEVENT_004529,2024-10-25 14:29:08,VEHICLE_00734,LOCATION_0066,CHECKPOINT,FIELD_SURVEILLANCE,0.85
VEVENT_004530,2024-02-17 18:17:25,VEHICLE_00622,LOCATION_0191,TOLL,POLICE_CHECKPOINT,0.81
VEVENT_004531,2025-09-28 05:20:37,VEHICLE_00544,LOCATION_0017,TOLL,TOLL_PLAZA,0.93
VEVENT_004532,2025-03-13 06:59:32,VEHICLE_00628,LOCATION_0229,SURVEILLANCE,ANPR_CAMERA,0.82
VEVENT_004533,2025-07-11 11:25:53,VEHICLE_00026,LOCATION_0184,SURVEILLANCE,ANPR_CAMERA,0.87
VEVENT_004534,2024-12-22 06:27:55,VEHICLE_00395,LOCATION_0166,TOLL,FIELD_SURVEILLANCE,0.88
VEVENT_004535,2026-06-26 09:55:28,VEHICLE_00145,LOCATION_0257,ANPR,FIELD_SURVEILLANCE,0.93
VEVENT_004536,2025-08-18 23:40:00,VEHICLE_00097,LOCATION_0265,ANPR,TOLL_PLAZA,0.91
VEVENT_004537,2024-12-15 11:39:42,VEHICLE_00294,LOCATION_0264,ANPR,POLICE_CHECKPOINT,0.84
VEVENT_004538,2025-12-04 08:00:17,VEHICLE_00474,LOCATION_0027,TOLL,TOLL_PLAZA,0.89
VEVENT_004539,2024-06-26 09:50:44,VEHICLE_00446,LOCATION_0238,CHECKPOINT,TOLL_PLAZA,0.85
VEVENT_004540,2024-02-18 04:57:55,VEHICLE_00434,LOCATION_0179,TOLL,FIELD_SURVEILLANCE,0.92
VEVENT_004541,2025-03-30 00:47:29,VEHICLE_00250,LOCATION_0140,CHECKPOINT,FIELD_SURVEILLANCE,0.92
VEVENT_004542,2025-05-20 20:50:56,VEHICLE_00420,LOCATION_0229,ANPR,ANPR_CAMERA,0.9
VEVENT_004543,2025-09-18 15:09:40,VEHICLE_00140,LOCATION_0283,SURVEILLANCE,ANPR_CAMERA,0.86
VEVENT_004544,2025-08-17 22:25:02,VEHICLE_00459,LOCATION_0147,CHECKPOINT,ANPR_CAMERA,0.84
VEVENT_004545,2025-07-19 01:20:12,VEHICLE_00375,LOCATION_0033,SURVEILLANCE,TOLL_PLAZA,0.94
VEVENT_004546,2026-01-14 21:51:50,VEHICLE_00156,LOCATION_0022,TOLL,ANPR_CAMERA,0.82
VEVENT_004547,2025-08-30 17:14:26,VEHICLE_00417,LOCATION_0010,ANPR,POLICE_CHECKPOINT,0.9
VEVENT_004548,2025-02-01 18:11:25,VEHICLE_00705,LOCATION_0090,CHECKPOINT,POLICE_CHECKPOINT,0.95
VEVENT_004549,2026-03-18 19:39:35,VEHICLE_00042,LOCATION_0231,CHECKPOINT,ANPR_CAMERA,0.94
VEVENT_004550,2026-04-09 14:21:48,VEHICLE_00734,LOCATION_0246,ANPR,POLICE_CHECKPOINT,0.84
VEVENT_004551,2024-01-15 11:23:13,VEHICLE_00735,LOCATION_0146,SURVEILLANCE,TOLL_PLAZA,0.86
VEVENT_004552,2026-05-28 13:00:20,VEHICLE_00064,LOCATION_0033,TOLL,TOLL_PLAZA,0.9
VEVENT_004553,2024-08-06 05:38:00,VEHICLE_00230,LOCATION_0111,TOLL,ANPR_CAMERA,0.88
VEVENT_004554,2026-03-05 20:29:27,VEHICLE_00340,LOCATION_0166,CHECKPOINT,POLICE_CHECKPOINT,0.82
VEVENT_004555,2024-07-24 03:23:19,VEHICLE_00090,LOCATION_0136,CHECKPOINT,ANPR_CAMERA,0.84
VEVENT_004556,2026-03-17 05:23:36,VEHICLE_00736,LOCATION_0095,SURVEILLANCE,POLICE_CHECKPOINT,0.91
VEVENT_004557,2026-06-16 19:04:51,VEHICLE_00338,LOCATION_0241,TOLL,POLICE_CHECKPOINT,0.86
VEVENT_004558,2025-08-14 21:55:21,VEHICLE_00206,LOCATION_0197,CHECKPOINT,TOLL_PLAZA,0.91
VEVENT_004559,2024-05-14 19:13:03,VEHICLE_00552,LOCATION_0085,ANPR,FIELD_SURVEILLANCE,0.91
VEVENT_004560,2024-06-21 11:42:29,VEHICLE_00601,LOCATION_0011,CHECKPOINT,POLICE_CHECKPOINT,0.85
VEVENT_004561,2025-01-07 23:12:02,VEHICLE_00395,LOCATION_0246,ANPR,TOLL_PLAZA,0.94
VEVENT_004562,2024-02-12 19:41:26,VEHICLE_00201,LOCATION_0001,CHECKPOINT,FIELD_SURVEILLANCE,0.84
VEVENT_004563,2026-03-06 21:16:13,VEHICLE_00400,LOCATION_0113,TOLL,TOLL_PLAZA,0.87
VEVENT_004564,2024-04-08 02:40:57,VEHICLE_00042,LOCATION_0181,CHECKPOINT,POLICE_CHECKPOINT,0.8
VEVENT_004565,2024-10-29 11:20:25,VEHICLE_00512,LOCATION_0103,SURVEILLANCE,TOLL_PLAZA,0.95
VEVENT_004566,2025-01-18 13:53:04,VEHICLE_00101,LOCATION_0024,TOLL,TOLL_PLAZA,0.92
VEVENT_004567,2025-10-07 16:14:56,VEHICLE_00476,LOCATION_0179,TOLL,FIELD_SURVEILLANCE,0.97
VEVENT_004568,2025-01-17 01:28:54,VEHICLE_00139,LOCATION_0121,CHECKPOINT,ANPR_CAMERA,0.95
VEVENT_004569,2026-06-03 07:02:49,VEHICLE_00493,LOCATION_0054,ANPR,FIELD_SURVEILLANCE,0.93
VEVENT_004570,2025-05-11 10:05:31,VEHICLE_00245,LOCATION_0135,TOLL,TOLL_PLAZA,0.96
VEVENT_004571,2025-11-23 11:23:48,VEHICLE_00236,LOCATION_0174,CHECKPOINT,POLICE_CHECKPOINT,0.88
VEVENT_004572,2025-05-04 16:53:45,VEHICLE_00088,LOCATION_0030,CHECKPOINT,ANPR_CAMERA,0.91
VEVENT_004573,2025-08-07 18:30:44,VEHICLE_00660,LOCATION_0074,ANPR,POLICE_CHECKPOINT,0.85
VEVENT_004574,2025-05-03 04:29:22,VEHICLE_00386,LOCATION_0088,ANPR,ANPR_CAMERA,0.87
VEVENT_004575,2025-04-20 19:48:48,VEHICLE_00141,LOCATION_0082,CHECKPOINT,TOLL_PLAZA,0.89
VEVENT_004576,2025-01-13 20:13:43,VEHICLE_00597,LOCATION_0121,SURVEILLANCE,ANPR_CAMERA,0.9
VEVENT_004577,2025-03-02 03:09:57,VEHICLE_00484,LOCATION_0149,ANPR,FIELD_SURVEILLANCE,0.88
VEVENT_004578,2024-05-06 12:59:15,VEHICLE_00030,LOCATION_0249,CHECKPOINT,POLICE_CHECKPOINT,0.95
VEVENT_004579,2025-08-08 10:08:21,VEHICLE_00098,LOCATION_0157,SURVEILLANCE,ANPR_CAMERA,0.87
VEVENT_004580,2024-01-19 00:07:51,VEHICLE_00754,LOCATION_0107,CHECKPOINT,TOLL_PLAZA,0.94
VEVENT_004581,2025-04-28 10:46:52,VEHICLE_00097,LOCATION_0245,CHECKPOINT,POLICE_CHECKPOINT,0.87
VEVENT_004582,2024-06-06 16:43:08,VEHICLE_00681,LOCATION_0280,TOLL,ANPR_CAMERA,0.83
VEVENT_004583,2025-08-26 07:42:00,VEHICLE_00625,LOCATION_0254,CHECKPOINT,TOLL_PLAZA,0.85
VEVENT_004584,2024-04-12 00:43:39,VEHICLE_00501,LOCATION_0033,TOLL,ANPR_CAMERA,0.9
VEVENT_004585,2025-05-02 09:43:18,VEHICLE_00541,LOCATION_0030,TOLL,ANPR_CAMERA,0.94
VEVENT_004586,2024-07-21 03:59:53,VEHICLE_00503,LOCATION_0239,CHECKPOINT,TOLL_PLAZA,0.87
VEVENT_004587,2025-10-17 19:26:25,VEHICLE_00184,LOCATION_0124,SURVEILLANCE,ANPR_CAMERA,0.92
VEVENT_004588,2025-12-10 09:35:49,VEHICLE_00545,LOCATION_0216,SURVEILLANCE,TOLL_PLAZA,0.81
VEVENT_004589,2024-01-08 08:36:04,VEHICLE_00440,LOCATION_0098,ANPR,TOLL_PLAZA,0.82
VEVENT_004590,2025-06-28 10:08:34,VEHICLE_00662,LOCATION_0018,CHECKPOINT,FIELD_SURVEILLANCE,0.86
VEVENT_004591,2024-03-11 14:09:38,VEHICLE_00036,LOCATION_0132,TOLL,TOLL_PLAZA,0.81
VEVENT_004592,2026-02-01 05:24:55,VEHICLE_00264,LOCATION_0138,SURVEILLANCE,FIELD_SURVEILLANCE,0.88
VEVENT_004593,2024-03-27 16:30:23,VEHICLE_00086,LOCATION_0137,TOLL,TOLL_PLAZA,0.89
VEVENT_004594,2025-12-05 15:49:24,VEHICLE_00053,LOCATION_0148,SURVEILLANCE,ANPR_CAMERA,0.83
VEVENT_004595,2026-05-01 01:12:04,VEHICLE_00682,LOCATION_0169,ANPR,ANPR_CAMERA,0.86
VEVENT_004596,2024-02-28 18:43:20,VEHICLE_00739,LOCATION_0154,TOLL,POLICE_CHECKPOINT,0.81
VEVENT_004597,2024-03-25 13:49:43,VEHICLE_00523,LOCATION_0178,TOLL,POLICE_CHECKPOINT,0.95
VEVENT_004598,2025-05-10 17:44:06,VEHICLE_00074,LOCATION_0210,SURVEILLANCE,ANPR_CAMERA,0.97
VEVENT_004599,2024-03-27 04:18:44,VEHICLE_00223,LOCATION_0202,TOLL,ANPR_CAMERA,0.94
VEVENT_004600,2024-12-06 21:11:15,VEHICLE_00605,LOCATION_0005,TOLL,POLICE_CHECKPOINT,0.84
VEVENT_004601,2024-09-23 09:56:17,VEHICLE_00738,LOCATION_0041,TOLL,FIELD_SURVEILLANCE,0.96
VEVENT_004602,2026-06-27 09:39:20,VEHICLE_00425,LOCATION_0098,SURVEILLANCE,ANPR_CAMERA,0.84
VEVENT_004603,2024-01-06 20:52:57,VEHICLE_00399,LOCATION_0105,SURVEILLANCE,ANPR_CAMERA,0.95
VEVENT_004604,2025-06-29 13:11:50,VEHICLE_00698,LOCATION_0124,SURVEILLANCE,POLICE_CHECKPOINT,0.89
VEVENT_004605,2026-05-16 08:29:06,VEHICLE_00467,LOCATION_0034,CHECKPOINT,POLICE_CHECKPOINT,0.95
VEVENT_004606,2024-04-13 03:06:35,VEHICLE_00249,LOCATION_0294,SURVEILLANCE,FIELD_SURVEILLANCE,0.81
VEVENT_004607,2024-08-02 08:09:35,VEHICLE_00240,LOCATION_0094,TOLL,FIELD_SURVEILLANCE,0.93
VEVENT_004608,2025-07-14 03:23:59,VEHICLE_00199,LOCATION_0035,TOLL,FIELD_SURVEILLANCE,0.89
VEVENT_004609,2026-03-10 14:47:45,VEHICLE_00389,LOCATION_0097,CHECKPOINT,POLICE_CHECKPOINT,0.84
VEVENT_004610,2025-06-17 16:54:11,VEHICLE_00553,LOCATION_0180,ANPR,TOLL_PLAZA,0.83
VEVENT_004611,2024-01-28 23:54:13,VEHICLE_00727,LOCATION_0033,CHECKPOINT,POLICE_CHECKPOINT,0.93
VEVENT_004612,2024-01-18 14:18:41,VEHICLE_00066,LOCATION_0121,CHECKPOINT,FIELD_SURVEILLANCE,0.86
VEVENT_004613,2025-06-18 18:49:10,VEHICLE_00565,LOCATION_0037,ANPR,TOLL_PLAZA,0.94
VEVENT_004614,2024-04-26 05:31:53,VEHICLE_00746,LOCATION_0229,TOLL,TOLL_PLAZA,0.87
VEVENT_004615,2024-05-08 17:12:42,VEHICLE_00135,LOCATION_0177,SURVEILLANCE,FIELD_SURVEILLANCE,0.96
VEVENT_004616,2024-08-26 18:11:24,VEHICLE_00744,LOCATION_0272,ANPR,FIELD_SURVEILLANCE,0.92
VEVENT_004617,2025-04-03 17:07:37,VEHICLE_00722,LOCATION_0173,ANPR,TOLL_PLAZA,0.93
VEVENT_004618,2025-01-31 12:08:58,VEHICLE_00538,LOCATION_0042,TOLL,FIELD_SURVEILLANCE,0.84
VEVENT_004619,2024-10-01 11:00:21,VEHICLE_00593,LOCATION_0031,CHECKPOINT,POLICE_CHECKPOINT,0.88
VEVENT_004620,2025-10-10 11:51:50,VEHICLE_00240,LOCATION_0244,SURVEILLANCE,FIELD_SURVEILLANCE,0.82
VEVENT_004621,2024-08-21 05:56:55,VEHICLE_00050,LOCATION_0037,CHECKPOINT,FIELD_SURVEILLANCE,0.9
VEVENT_004622,2025-11-20 23:09:53,VEHICLE_00343,LOCATION_0046,ANPR,ANPR_CAMERA,0.84
VEVENT_004623,2024-01-18 16:59:31,VEHICLE_00679,LOCATION_0002,TOLL,FIELD_SURVEILLANCE,0.84
VEVENT_004624,2024-01-08 03:23:24,VEHICLE_00583,LOCATION_0022,TOLL,POLICE_CHECKPOINT,0.95
VEVENT_004625,2024-12-16 03:41:55,VEHICLE_00284,LOCATION_0285,CHECKPOINT,FIELD_SURVEILLANCE,0.96
VEVENT_004626,2024-09-30 19:46:12,VEHICLE_00019,LOCATION_0072,SURVEILLANCE,TOLL_PLAZA,0.81
VEVENT_004627,2024-05-15 16:53:53,VEHICLE_00107,LOCATION_0119,TOLL,TOLL_PLAZA,0.92
VEVENT_004628,2024-01-30 03:06:32,VEHICLE_00429,LOCATION_0054,CHECKPOINT,ANPR_CAMERA,0.85
VEVENT_004629,2024-08-12 13:16:23,VEHICLE_00379,LOCATION_0235,TOLL,ANPR_CAMERA,0.84
VEVENT_004630,2024-04-27 06:19:56,VEHICLE_00391,LOCATION_0246,CHECKPOINT,FIELD_SURVEILLANCE,0.89
VEVENT_004631,2024-03-20 10:14:42,VEHICLE_00504,LOCATION_0164,ANPR,FIELD_SURVEILLANCE,0.84
VEVENT_004632,2025-08-08 03:05:02,VEHICLE_00575,LOCATION_0230,SURVEILLANCE,ANPR_CAMERA,0.82
VEVENT_004633,2024-12-20 23:22:23,VEHICLE_00112,LOCATION_0164,CHECKPOINT,FIELD_SURVEILLANCE,0.94
VEVENT_004634,2024-10-11 13:42:46,VEHICLE_00173,LOCATION_0014,CHECKPOINT,ANPR_CAMERA,0.85
VEVENT_004635,2024-08-22 14:33:09,VEHICLE_00317,LOCATION_0064,TOLL,FIELD_SURVEILLANCE,0.91
VEVENT_004636,2025-12-24 15:04:06,VEHICLE_00429,LOCATION_0244,ANPR,POLICE_CHECKPOINT,0.93
VEVENT_004637,2025-07-11 08:22:03,VEHICLE_00711,LOCATION_0279,ANPR,FIELD_SURVEILLANCE,0.89
VEVENT_004638,2025-06-27 08:12:19,VEHICLE_00474,LOCATION_0217,SURVEILLANCE,FIELD_SURVEILLANCE,0.87
VEVENT_004639,2025-05-03 19:58:27,VEHICLE_00597,LOCATION_0061,CHECKPOINT,ANPR_CAMERA,0.84
VEVENT_004640,2026-01-04 19:38:03,VEHICLE_00164,LOCATION_0274,TOLL,ANPR_CAMERA,0.93
VEVENT_004641,2025-02-10 20:27:08,VEHICLE_00356,LOCATION_0266,SURVEILLANCE,TOLL_PLAZA,0.86
VEVENT_004642,2025-01-15 21:49:56,VEHICLE_00756,LOCATION_0139,CHECKPOINT,ANPR_CAMERA,0.88
VEVENT_004643,2024-07-16 23:14:59,VEHICLE_00413,LOCATION_0299,TOLL,FIELD_SURVEILLANCE,0.97
VEVENT_004644,2026-02-10 03:08:26,VEHICLE_00110,LOCATION_0108,SURVEILLANCE,POLICE_CHECKPOINT,0.84
VEVENT_004645,2024-08-15 12:35:11,VEHICLE_00267,LOCATION_0196,ANPR,POLICE_CHECKPOINT,0.89
VEVENT_004646,2025-03-26 09:42:56,VEHICLE_00169,LOCATION_0291,SURVEILLANCE,ANPR_CAMERA,0.9
VEVENT_004647,2024-07-04 08:58:34,VEHICLE_00330,LOCATION_0121,CHECKPOINT,TOLL_PLAZA,0.87
VEVENT_004648,2026-05-22 23:17:56,VEHICLE_00111,LOCATION_0293,CHECKPOINT,POLICE_CHECKPOINT,0.87
VEVENT_004649,2026-04-16 08:46:51,VEHICLE_00550,LOCATION_0052,ANPR,ANPR_CAMERA,0.91
VEVENT_004650,2024-12-02 06:24:33,VEHICLE_00746,LOCATION_0129,ANPR,ANPR_CAMERA,0.91
VEVENT_004651,2024-01-09 12:37:10,VEHICLE_00055,LOCATION_0086,CHECKPOINT,ANPR_CAMERA,0.91
VEVENT_004652,2024-07-06 22:59:58,VEHICLE_00755,LOCATION_0269,CHECKPOINT,FIELD_SURVEILLANCE,0.86
VEVENT_004653,2024-03-05 22:47:51,VEHICLE_00538,LOCATION_0172,TOLL,FIELD_SURVEILLANCE,0.91
VEVENT_004654,2024-01-04 21:41:32,VEHICLE_00056,LOCATION_0100,TOLL,TOLL_PLAZA,0.85
VEVENT_004655,2024-12-28 20:44:05,VEHICLE_00589,LOCATION_0166,CHECKPOINT,TOLL_PLAZA,0.9
VEVENT_004656,2024-05-06 23:12:05,VEHICLE_00159,LOCATION_0099,CHECKPOINT,TOLL_PLAZA,0.86
VEVENT_004657,2026-05-19 02:23:47,VEHICLE_00520,LOCATION_0181,SURVEILLANCE,FIELD_SURVEILLANCE,0.95
VEVENT_004658,2026-01-21 05:44:14,VEHICLE_00134,LOCATION_0054,CHECKPOINT,ANPR_CAMERA,0.85
VEVENT_004659,2025-05-12 06:25:51,VEHICLE_00373,LOCATION_0037,CHECKPOINT,FIELD_SURVEILLANCE,0.91
VEVENT_004660,2024-12-09 17:38:16,VEHICLE_00119,LOCATION_0202,CHECKPOINT,FIELD_SURVEILLANCE,0.89
VEVENT_004661,2024-08-15 22:33:32,VEHICLE_00278,LOCATION_0270,SURVEILLANCE,FIELD_SURVEILLANCE,0.84
VEVENT_004662,2024-10-28 02:33:10,VEHICLE_00484,LOCATION_0199,SURVEILLANCE,POLICE_CHECKPOINT,0.84
VEVENT_004663,2025-07-01 23:33:40,VEHICLE_00047,LOCATION_0079,CHECKPOINT,POLICE_CHECKPOINT,0.89
VEVENT_004664,2025-07-08 22:08:36,VEHICLE_00367,LOCATION_0089,ANPR,ANPR_CAMERA,0.95
VEVENT_004665,2026-01-28 19:46:38,VEHICLE_00710,LOCATION_0199,SURVEILLANCE,POLICE_CHECKPOINT,0.84
VEVENT_004666,2025-06-22 11:26:50,VEHICLE_00573,LOCATION_0172,ANPR,POLICE_CHECKPOINT,0.83
VEVENT_004667,2026-02-14 03:28:02,VEHICLE_00096,LOCATION_0002,TOLL,TOLL_PLAZA,0.82
VEVENT_004668,2024-02-25 22:19:22,VEHICLE_00012,LOCATION_0086,CHECKPOINT,ANPR_CAMERA,0.9
VEVENT_004669,2026-02-04 23:20:35,VEHICLE_00447,LOCATION_0289,CHECKPOINT,ANPR_CAMERA,0.95
VEVENT_004670,2024-11-26 06:48:52,VEHICLE_00332,LOCATION_0300,ANPR,FIELD_SURVEILLANCE,0.97
VEVENT_004671,2024-05-02 11:44:46,VEHICLE_00733,LOCATION_0095,CHECKPOINT,TOLL_PLAZA,0.86
VEVENT_004672,2026-04-21 16:24:23,VEHICLE_00696,LOCATION_0181,SURVEILLANCE,TOLL_PLAZA,0.96
VEVENT_004673,2024-09-11 00:49:39,VEHICLE_00322,LOCATION_0051,CHECKPOINT,FIELD_SURVEILLANCE,0.84
VEVENT_004674,2025-06-07 02:11:49,VEHICLE_00220,LOCATION_0237,CHECKPOINT,FIELD_SURVEILLANCE,0.94
VEVENT_004675,2024-01-16 07:07:11,VEHICLE_00515,LOCATION_0202,CHECKPOINT,POLICE_CHECKPOINT,0.86
VEVENT_004676,2025-10-24 10:23:30,VEHICLE_00532,LOCATION_0155,SURVEILLANCE,TOLL_PLAZA,0.88
VEVENT_004677,2025-09-17 11:16:54,VEHICLE_00160,LOCATION_0005,TOLL,ANPR_CAMERA,0.82
VEVENT_004678,2024-02-17 20:51:11,VEHICLE_00024,LOCATION_0174,ANPR,FIELD_SURVEILLANCE,0.86
VEVENT_004679,2024-01-16 08:53:45,VEHICLE_00295,LOCATION_0059,TOLL,ANPR_CAMERA,0.81
VEVENT_004680,2024-05-04 10:23:12,VEHICLE_00341,LOCATION_0110,ANPR,POLICE_CHECKPOINT,0.84
VEVENT_004681,2024-05-24 23:50:50,VEHICLE_00226,LOCATION_0025,ANPR,FIELD_SURVEILLANCE,0.86
VEVENT_004682,2024-03-17 02:08:46,VEHICLE_00635,LOCATION_0058,ANPR,POLICE_CHECKPOINT,0.8
VEVENT_004683,2024-12-04 04:41:21,VEHICLE_00340,LOCATION_0176,SURVEILLANCE,TOLL_PLAZA,0.82
VEVENT_004684,2025-07-11 01:15:40,VEHICLE_00429,LOCATION_0124,SURVEILLANCE,FIELD_SURVEILLANCE,0.83
VEVENT_004685,2025-04-18 20:17:51,VEHICLE_00058,LOCATION_0002,CHECKPOINT,ANPR_CAMERA,0.86
VEVENT_004686,2024-10-17 15:12:27,VEHICLE_00745,LOCATION_0055,CHECKPOINT,FIELD_SURVEILLANCE,0.87
VEVENT_004687,2024-11-17 23:34:02,VEHICLE_00275,LOCATION_0177,SURVEILLANCE,POLICE_CHECKPOINT,0.93
VEVENT_004688,2025-04-05 03:11:35,VEHICLE_00027,LOCATION_0206,CHECKPOINT,TOLL_PLAZA,0.89
VEVENT_004689,2024-10-17 23:44:46,VEHICLE_00668,LOCATION_0162,SURVEILLANCE,FIELD_SURVEILLANCE,0.92
VEVENT_004690,2025-01-05 16:30:24,VEHICLE_00219,LOCATION_0265,TOLL,ANPR_CAMERA,0.95
VEVENT_004691,2024-02-13 20:21:02,VEHICLE_00555,LOCATION_0229,SURVEILLANCE,TOLL_PLAZA,0.82
VEVENT_004692,2025-04-28 14:04:43,VEHICLE_00028,LOCATION_0218,CHECKPOINT,POLICE_CHECKPOINT,0.95
VEVENT_004693,2026-01-15 16:22:38,VEHICLE_00380,LOCATION_0065,ANPR,FIELD_SURVEILLANCE,0.84
VEVENT_004694,2026-06-06 18:18:27,VEHICLE_00607,LOCATION_0291,ANPR,FIELD_SURVEILLANCE,0.83
VEVENT_004695,2025-03-26 23:48:44,VEHICLE_00752,LOCATION_0108,ANPR,ANPR_CAMERA,0.94
VEVENT_004696,2025-12-25 14:32:59,VEHICLE_00711,LOCATION_0039,SURVEILLANCE,POLICE_CHECKPOINT,0.87
VEVENT_004697,2026-01-10 23:46:03,VEHICLE_00106,LOCATION_0261,TOLL,ANPR_CAMERA,0.93
VEVENT_004698,2025-04-15 23:01:31,VEHICLE_00215,LOCATION_0122,CHECKPOINT,TOLL_PLAZA,0.86
VEVENT_004699,2026-03-25 00:24:28,VEHICLE_00698,LOCATION_0094,ANPR,ANPR_CAMERA,0.9
VEVENT_004700,2026-01-07 21:44:11,VEHICLE_00761,LOCATION_0186,CHECKPOINT,POLICE_CHECKPOINT,0.8
VEVENT_004701,2026-02-08 13:15:54,VEHICLE_00546,LOCATION_0299,TOLL,ANPR_CAMERA,0.88
VEVENT_004702,2024-11-09 04:58:12,VEHICLE_00241,LOCATION_0206,CHECKPOINT,FIELD_SURVEILLANCE,0.91
VEVENT_004703,2024-01-27 23:01:34,VEHICLE_00245,LOCATION_0155,SURVEILLANCE,ANPR_CAMERA,0.9
