evidence_id,case_id,evidence_type,source_record_id,entity_id,related_entity_id,timestamp,description,reliability,confidence,supports_relationship,ground_truth_status
EVID_001681,,LOCATION_RECORD,CDR_AGG_PERSON_0783_PERSON_1380,PERSON_0783,PERSON_1380,2025-04-08 07:00:02,Supporting record for relationship type CALLED between PERSON_0783 and PERSON_1380.,0.615,0.619,REL_003139,WEAK
EVID_001682,,CDR,LOCATION_0006,PERSON_1408,PERSON_1497,2026-06-30 00:00:00,Supporting record for relationship type ASSOCIATED_WITH between PERSON_1408 and PERSON_1497.,0.917,0.669,REL_006052,INNOCENT
EVID_001683,,SURVEILLANCE,CDR_AGG_PERSON_0539_PERSON_0900,PERSON_0539,PERSON_0900,2024-10-16 00:13:25,Supporting record for relationship type CALLED between PERSON_0539 and PERSON_0900.,0.751,0.669,REL_002029,WEAK
EVID_001684,,SOCIAL_MEDIA,CDR_AGG_PERSON_0759_PERSON_1065,PERSON_0759,PERSON_1065,2025-11-01 09:25:24,Supporting record for relationship type CALLED between PERSON_0759 and PERSON_1065.,0.655,0.862,REL_004135,WEAK
EVID_001685,,SOCIAL_MEDIA,CDR_AGG_PERSON_0504_PERSON_0561,PERSON_0504,PERSON_0561,2025-06-05 04:13:19,Supporting record for relationship type CALLED between PERSON_0504 and PERSON_0561.,0.742,0.593,REL_000861,LIKELY
EVID_001686,,LOCATION_RECORD,CDR_AGG_PERSON_0367_PERSON_1386,PERSON_0367,PERSON_1386,2024-02-27 17:41:58,Supporting record for relationship type CALLED between PERSON_0367 and PERSON_1386.,0.697,0.682,REL_001143,WEAK
EVID_001687,,SOCIAL_MEDIA,CDR_AGG_PERSON_0162_PERSON_0876,PERSON_0162,PERSON_0876,2024-03-10 16:56:27,Supporting record for relationship type CALLED between PERSON_0162 and PERSON_0876.,0.637,0.904,REL_001579,UNKNOWN
EVID_001688,,TRANSACTION,CDR_AGG_PERSON_0896_PERSON_1209,PERSON_0896,PERSON_1209,2024-03-23 00:32:13,Supporting record for relationship type CALLED between PERSON_0896 and PERSON_1209.,0.928,0.779,REL_002650,UNKNOWN
EVID_001689,,TRANSACTION,ORGREC_ORG_0125,PERSON_0581,ORG_0125,2026-06-30 00:00:00,Supporting record for relationship type MEMBER_OF between PERSON_0581 and ORG_0125.,0.949,0.944,REL_006961,LIKELY
EVID_001690,,TRANSACTION,TXN_AGG_PERSON_0027_PERSON_0286,PERSON_0027,PERSON_0286,2026-03-24 14:12:27,Supporting record for relationship type TRANSFERRED_MONEY between PERSON_0027 and PERSON_0286.,0.966,0.843,REL_004802,UNKNOWN
EVID_001691,,SURVEILLANCE,TXN_AGG_PERSON_0007_PERSON_0451,PERSON_0007,PERSON_0451,2026-06-04 06:28:35,Supporting record for relationship type TRANSFERRED_MONEY between PERSON_0007 and PERSON_0451.,0.772,0.811,REL_005385,WEAK
EVID_001692,,TRANSACTION,ORGREC_ORG_0095,PERSON_1115,ORG_0095,2026-06-30 00:00:00,Supporting record for relationship type MEMBER_OF between PERSON_1115 and ORG_0095.,0.921,0.519,REL_007010,LIKELY
EVID_001693,,SOCIAL_MEDIA,TELCO_SUBSCRIBER_RECORD,PERSON_0030,PHONE_00030,,Supporting record for relationship type USED between PERSON_0030 and PHONE_00030.,0.568,0.87,REL_007418,CONFIRMED
EVID_001694,,CDR,CDR_AGG_PERSON_0184_PERSON_1495,PERSON_0184,PERSON_1495,2024-10-17 20:36:13,Supporting record for relationship type CALLED between PERSON_0184 and PERSON_1495.,0.89,0.878,REL_000279,UNKNOWN
EVID_001695,,LOCATION_RECORD,VEHICLE_00182,PERSON_1069,VEHICLE_00182,2026-06-30 00:00:00,Supporting record for relationship type OWNED between PERSON_1069 and VEHICLE_00182.,0.842,0.612,REL_007924,CONFIRMED
EVID_001696,,SOCIAL_MEDIA,CDR_AGG_PERSON_0735_PERSON_1470,PERSON_0735,PERSON_1470,2024-11-01 07:24:57,Supporting record for relationship type CALLED between PERSON_0735 and PERSON_1470.,0.615,0.609,REL_001894,WEAK
EVID_001697,,SOCIAL_MEDIA,CDR_AGG_PERSON_0426_PERSON_1030,PERSON_0426,PERSON_1030,2026-05-03 17:01:12,Supporting record for relationship type CALLED between PERSON_0426 and PERSON_1030.,0.765,0.938,REL_003740,UNKNOWN
EVID_001698,,SURVEILLANCE,FIR_0048,PERSON_0015,CASE_0048,2026-01-31 03:50:01,Supporting record for relationship type APPEARED_IN_CASE between PERSON_0015 and CASE_0048.,0.713,0.73,REL_006460,CONFIRMED
EVID_001699,,SURVEILLANCE,TELCO_SUBSCRIBER_RECORD,PERSON_1395,PHONE_01573,,Supporting record for relationship type USED between PERSON_1395 and PHONE_01573.,0.758,0.628,REL_007400,CONFIRMED
EVID_001700,,SOCIAL_MEDIA,CDR_AGG_PERSON_0256_PERSON_1242,PERSON_0256,PERSON_1242,2025-06-16 17:34:20,Supporting record for relationship type COMMUNICATED_WITH between PERSON_0256 and PERSON_1242.,0.728,0.738,REL_002005,UNKNOWN
EVID_001701,,TRANSACTION,CDR_AGG_PERSON_0274_PERSON_1260,PERSON_0274,PERSON_1260,2026-06-04 14:25:33,Supporting record for relationship type CALLED between PERSON_0274 and PERSON_1260.,0.905,0.71,REL_000667,UNKNOWN
EVID_001702,,SOCIAL_MEDIA,CDR_AGG_PERSON_0566_PERSON_1237,PERSON_0566,PERSON_1237,2024-08-19 12:58:11,Supporting record for relationship type CALLED between PERSON_0566 and PERSON_1237.,0.515,0.815,REL_003607,UNKNOWN
EVID_001703,,SOCIAL_MEDIA,TXN_AGG_PERSON_0676_PERSON_0799,PERSON_0676,PERSON_0799,2024-05-18 17:31:24,Supporting record for relationship type TRANSFERRED_MONEY between PERSON_0676 and PERSON_0799.,0.633,0.876,REL_004702,WEAK
EVID_001704,,SURVEILLANCE,CDR_AGG_PERSON_1055_PERSON_1087,PERSON_1055,PERSON_1087,2025-11-27 23:18:45,Supporting record for relationship type CALLED between PERSON_1055 and PERSON_1087.,0.662,0.508,REL_001093,UNKNOWN
EVID_001705,,LOCATION_RECORD,TELCO_SUBSCRIBER_RECORD,PERSON_1391,PHONE_01391,,Supporting record for relationship type USED between PERSON_1391 and PHONE_01391.,0.642,0.566,REL_007313,CONFIRMED
EVID_001706,,LOCATION_RECORD,CDR_AGG_PERSON_0593_PERSON_1189,PERSON_0593,PERSON_1189,2025-06-17 16:13:41,Supporting record for relationship type CALLED between PERSON_0593 and PERSON_1189.,0.744,0.925,REL_003813,LIKELY
EVID_001707,,SURVEILLANCE,CDR_AGG_PERSON_0573_PERSON_1156,PERSON_0573,PERSON_1156,2025-06-26 01:36:41,Supporting record for relationship type CALLED between PERSON_0573 and PERSON_1156.,0.825,0.617,REL_001975,UNKNOWN
EVID_001708,,CDR,CDR_AGG_PERSON_0763_PERSON_0791,PERSON_0763,PERSON_0791,2026-02-26 17:57:19,Supporting record for relationship type CALLED between PERSON_0763 and PERSON_0791.,0.879,0.815,REL_000872,WEAK
EVID_001709,,LOCATION_RECORD,TXN_AGG_PERSON_0807_PERSON_1322,PERSON_0807,PERSON_1322,2025-04-25 16:52:54,Supporting record for relationship type TRANSFERRED_MONEY between PERSON_0807 and PERSON_1322.,0.769,0.922,REL_004941,WEAK
EVID_001710,,SOCIAL_MEDIA,FIR_0014,PERSON_0101,CASE_0014,2026-03-14 16:09:19,Supporting record for relationship type APPEARED_IN_CASE between PERSON_0101 and CASE_0014.,0.634,0.578,REL_006426,CONFIRMED
EVID_001711,,LOCATION_RECORD,ORGREC_ORG_0182,PERSON_0398,ORG_0182,2026-06-30 00:00:00,Supporting record for relationship type MEMBER_OF between PERSON_0398 and ORG_0182.,0.634,0.887,REL_006757,LIKELY
EVID_001712,,SOCIAL_MEDIA,CDR_AGG_PERSON_0121_PERSON_0487,PERSON_0121,PERSON_0487,2026-04-27 15:10:23,Supporting record for relationship type CALLED between PERSON_0121 and PERSON_0487.,0.81,0.719,REL_002981,WEAK
EVID_001713,,TRANSACTION,CDR_AGG_PERSON_1227_PERSON_1368,PERSON_1227,PERSON_1368,2025-10-13 14:38:23,Supporting record for relationship type CALLED between PERSON_1227 and PERSON_1368.,0.952,0.689,REL_001820,WEAK
EVID_001714,,CDR,ACCOUNT_00539,PERSON_0665,ACCOUNT_00539,2026-06-30 00:00:00,Supporting record for relationship type OWNED between PERSON_0665 and ACCOUNT_00539.,0.859,0.715,REL_008362,CONFIRMED
EVID_001715,,SOCIAL_MEDIA,LOCATION_0005,PERSON_0098,PERSON_0691,2026-06-30 00:00:00,Supporting record for relationship type ASSOCIATED_WITH between PERSON_0098 and PERSON_0691.,0.502,0.555,REL_006047,LIKELY
EVID_001716,,SOCIAL_MEDIA,ORGREC_ORG_0066,PERSON_0206,ORG_0066,2026-06-30 00:00:00,Supporting record for relationship type MEMBER_OF between PERSON_0206 and ORG_0066.,0.623,0.72,REL_006871,LIKELY
EVID_001717,,CDR,TXN_AGG_PERSON_0218_PERSON_0607,PERSON_0218,PERSON_0607,2025-10-26 22:03:55,Supporting record for relationship type TRANSFERRED_MONEY between PERSON_0218 and PERSON_0607.,0.874,0.622,REL_005168,UNKNOWN
EVID_001718,,TRANSACTION,ORGREC_ORG_0071,PERSON_0290,ORG_0071,2026-06-30 00:00:00,Supporting record for relationship type MEMBER_OF between PERSON_0290 and ORG_0071.,0.9,0.63,REL_006990,LIKELY
EVID_001719,,TRANSACTION,ORGREC_ORG_0023,PERSON_0214,ORG_0023,2026-06-30 00:00:00,Supporting record for relationship type MEMBER_OF between PERSON_0214 and ORG_0023.,0.955,0.61,REL_006803,LIKELY
EVID_001720,,SOCIAL_MEDIA,TELCO_SUBSCRIBER_RECORD,PERSON_0036,PHONE_00036,,Supporting record for relationship type USED between PERSON_0036 and PHONE_00036.,0.534,0.893,REL_007344,CONFIRMED
EVID_001721,,TRANSACTION,CDR_AGG_PERSON_0491_PERSON_1135,PERSON_0491,PERSON_1135,2024-03-24 02:43:06,Supporting record for relationship type CALLED between PERSON_0491 and PERSON_1135.,0.903,0.881,REL_002761,LIKELY
EVID_001722,,SURVEILLANCE,ORGREC_ORG_0134,PERSON_0120,ORG_0134,2026-06-30 00:00:00,Supporting record for relationship type MEMBER_OF between PERSON_0120 and ORG_0134.,0.771,0.591,REL_007161,LIKELY
EVID_001723,,SURVEILLANCE,ORGREC_ORG_0163,PERSON_0573,ORG_0163,2026-06-30 00:00:00,Supporting record for relationship type MEMBER_OF between PERSON_0573 and ORG_0163.,0.833,0.686,REL_006998,LIKELY
EVID_001724,,CDR,TXN_AGG_PERSON_1267_PERSON_1367,PERSON_1267,PERSON_1367,2025-02-28 22:52:13,Supporting record for relationship type TRANSFERRED_MONEY between PERSON_1267 and PERSON_1367.,0.907,0.644,REL_004939,UNKNOWN
EVID_001725,,CDR,CDR_AGG_PERSON_0646_PERSON_0667,PERSON_0646,PERSON_0667,2025-01-17 21:10:56,Supporting record for relationship type CALLED between PERSON_0646 and PERSON_0667.,0.895,0.808,REL_001332,UNKNOWN
EVID_001726,,SOCIAL_MEDIA,TELCO_SUBSCRIBER_RECORD,PERSON_1219,PHONE_01219,,Supporting record for relationship type USED between PERSON_1219 and PHONE_01219.,0.436,0.665,REL_007751,CONFIRMED
EVID_001727,,SURVEILLANCE,CDR_AGG_PERSON_0773_PERSON_1315,PERSON_0773,PERSON_1315,2025-02-14 14:29:42,Supporting record for relationship type CALLED between PERSON_0773 and PERSON_1315.,0.735,0.727,REL_003994,WEAK
EVID_001728,,SURVEILLANCE,ACCOUNT_00505,PERSON_0133,ACCOUNT_00505,2026-06-30 00:00:00,Supporting record for relationship type OWNED between PERSON_0133 and ACCOUNT_00505.,0.625,0.779,REL_008460,CONFIRMED
EVID_001729,,SURVEILLANCE,CDR_AGG_PERSON_0185_PERSON_0625,PERSON_0185,PERSON_0625,2025-08-13 19:57:40,Supporting record for relationship type CALLED between PERSON_0185 and PERSON_0625.,0.739,0.978,REL_000383,UNKNOWN
EVID_001730,,TRANSACTION,CDR_AGG_PERSON_0597_PERSON_0923,PERSON_0597,PERSON_0923,2025-06-05 05:32:55,Supporting record for relationship type CALLED between PERSON_0597 and PERSON_0923.,0.929,0.694,REL_002287,WEAK
EVID_001731,,CDR,CDR_AGG_PERSON_0466_PERSON_0851,PERSON_0466,PERSON_0851,2026-02-17 18:00:50,Supporting record for relationship type CALLED between PERSON_0466 and PERSON_0851.,0.898,0.581,REL_003717,LIKELY
EVID_001732,,LOCATION_RECORD,TXN_AGG_PERSON_0046_PERSON_1011,PERSON_0046,PERSON_1011,2025-02-13 07:20:19,Supporting record for relationship type TRANSFERRED_MONEY between PERSON_0046 and PERSON_1011.,0.782,0.549,REL_004699,WEAK
EVID_001733,,SURVEILLANCE,TELCO_SUBSCRIBER_RECORD,PERSON_1250,PHONE_01250,,Supporting record for relationship type USED between PERSON_1250 and PHONE_01250.,0.738,0.675,REL_007296,CONFIRMED
EVID_001734,,SOCIAL_MEDIA,TXN_AGG_PERSON_0579_PERSON_1126,PERSON_0579,PERSON_1126,2026-05-30 04:03:29,Supporting record for relationship type TRANSFERRED_MONEY between PERSON_0579 and PERSON_1126.,0.686,0.785,REL_005466,WEAK
EVID_001735,,LOCATION_RECORD,TXN_AGG_PERSON_0260_PERSON_0451,PERSON_0260,PERSON_0451,2026-02-06 19:56:08,Supporting record for relationship type TRANSFERRED_MONEY between PERSON_0260 and PERSON_0451.,0.629,0.913,REL_005441,UNKNOWN
EVID_001736,,TRANSACTION,CDR_AGG_PERSON_0432_PERSON_1484,PERSON_0432,PERSON_1484,2024-08-15 02:15:14,Supporting record for relationship type CALLED between PERSON_0432 and PERSON_1484.,0.953,0.648,REL_000626,WEAK
EVID_001737,,LOCATION_RECORD,CDR_AGG_PERSON_0408_PERSON_1284,PERSON_0408,PERSON_1284,2024-10-03 18:53:45,Supporting record for relationship type CALLED between PERSON_0408 and PERSON_1284.,0.602,0.81,REL_001438,WEAK
EVID_001738,,CDR,CDR_AGG_PERSON_0241_PERSON_1198,PERSON_0241,PERSON_1198,2025-07-24 04:33:15,Supporting record for relationship type CALLED between PERSON_0241 and PERSON_1198.,0.897,0.611,REL_002804,WEAK
EVID_001739,,CDR,CDR_AGG_PERSON_0812_PERSON_0970,PERSON_0812,PERSON_0970,2025-04-08 13:49:03,Supporting record for relationship type CALLED between PERSON_0812 and PERSON_0970.,0.862,0.83,REL_001870,WEAK
EVID_001740,,SURVEILLANCE,TXN_AGG_PERSON_0345_PERSON_1196,PERSON_0345,PERSON_1196,2024-01-09 13:38:06,Supporting record for relationship type TRANSFERRED_MONEY between PERSON_0345 and PERSON_1196.,0.822,0.576,REL_004923,UNKNOWN
EVID_001741,,LOCATION_RECORD,CDR_AGG_PERSON_0470_PERSON_1062,PERSON_0470,PERSON_1062,2026-02-15 07:14:04,Supporting record for relationship type CALLED between PERSON_0470 and PERSON_1062.,0.728,0.828,REL_002242,LIKELY
EVID_001742,,TRANSACTION,TXN_AGG_PERSON_0005_PERSON_1319,PERSON_0005,PERSON_1319,2025-01-07 12:37:31,Supporting record for relationship type TRANSFERRED_MONEY between PERSON_0005 and PERSON_1319.,0.943,0.866,REL_005798,LIKELY
EVID_001743,,SURVEILLANCE,CDR_AGG_PERSON_0056_PERSON_1250,PERSON_0056,PERSON_1250,2024-06-09 22:53:57,Supporting record for relationship type CALLED between PERSON_0056 and PERSON_1250.,0.71,0.66,REL_002244,LIKELY
EVID_001744,,SURVEILLANCE,TXN_AGG_PERSON_0076_PERSON_0484,PERSON_0076,PERSON_0484,2026-06-20 00:31:52,Supporting record for relationship type TRANSFERRED_MONEY between PERSON_0076 and PERSON_0484.,0.795,0.704,REL_004431,UNKNOWN
EVID_001745,,SURVEILLANCE,TXN_AGG_PERSON_0423_PERSON_1173,PERSON_0423,PERSON_1173,2025-07-24 06:29:08,Supporting record for relationship type TRANSFERRED_MONEY between PERSON_0423 and PERSON_1173.,0.759,0.798,REL_004578,UNKNOWN
EVID_001746,,LOCATION_RECORD,COTRAVEL_WEAK_010,PERSON_0083,PERSON_0278,2026-06-30 00:00:00,Supporting record for relationship type CO_LOCATED between PERSON_0083 and PERSON_0278.,0.703,0.574,REL_006250,UNKNOWN
EVID_001747,,TRANSACTION,TELCO_SUBSCRIBER_RECORD,PERSON_0300,PHONE_00300,,Supporting record for relationship type USED between PERSON_0300 and PHONE_00300.,0.923,0.959,REL_007685,CONFIRMED
EVID_001748,,CDR,CDR_AGG_PERSON_0453_PERSON_0644,PERSON_0453,PERSON_0644,2024-02-19 11:25:18,Supporting record for relationship type CALLED between PERSON_0453 and PERSON_0644.,0.905,0.782,REL_003833,UNKNOWN
EVID_001749,,SOCIAL_MEDIA,CDR_AGG_PERSON_0564_PERSON_0871,PERSON_0564,PERSON_0871,2025-01-07 15:01:06,Supporting record for relationship type CALLED between PERSON_0564 and PERSON_0871.,0.681,0.907,REL_001152,WEAK
EVID_001750,,CDR,CDR_AGG_PERSON_0070_PERSON_0463,PERSON_0070,PERSON_0463,2024-12-11 03:07:31,Supporting record for relationship type CALLED between PERSON_0070 and PERSON_0463.,0.947,0.532,REL_003019,UNKNOWN
EVID_001751,,CDR,TXN_AGG_PERSON_0333_PERSON_1031,PERSON_0333,PERSON_1031,2024-02-28 07:59:07,Supporting record for relationship type TRANSFERRED_MONEY between PERSON_0333 and PERSON_1031.,0.96,0.86,REL_004822,LIKELY
EVID_001752,,CDR,TELCO_SUBSCRIBER_RECORD,PERSON_1208,PHONE_01621,,Supporting record for relationship type USED between PERSON_1208 and PHONE_01621.,0.966,0.851,REL_007461,CONFIRMED
EVID_001753,,SURVEILLANCE,CDR_AGG_PERSON_0387_PERSON_1234,PERSON_0387,PERSON_1234,2024-05-22 02:32:43,Supporting record for relationship type CALLED between PERSON_0387 and PERSON_1234.,0.657,0.962,REL_000636,WEAK
EVID_001754,,LOCATION_RECORD,TXN_AGG_PERSON_0099_PERSON_0672,PERSON_0099,PERSON_0672,2024-03-15 13:44:55,Supporting record for relationship type TRANSFERRED_MONEY between PERSON_0099 and PERSON_0672.,0.729,0.608,REL_005861,WEAK
EVID_001755,,SOCIAL_MEDIA,CDR_AGG_PERSON_0681_PERSON_1047,PERSON_0681,PERSON_1047,2025-01-18 08:38:12,Supporting record for relationship type CALLED between PERSON_0681 and PERSON_1047.,0.523,0.85,REL_000434,WEAK
EVID_001756,,TRANSACTION,TXN_AGG_PERSON_0097_PERSON_0395,PERSON_0097,PERSON_0395,2024-10-25 05:04:14,Supporting record for relationship type TRANSFERRED_MONEY between PERSON_0097 and PERSON_0395.,0.95,0.785,REL_005984,UNKNOWN
EVID_001757,,TRANSACTION,FIR_0146,PERSON_1052,CASE_0146,2026-03-21 12:38:24,Supporting record for relationship type APPEARED_IN_CASE between PERSON_1052 and CASE_0146.,0.91,0.716,REL_006558,CONFIRMED
EVID_001758,,SOCIAL_MEDIA,ORGREC_ORG_0201,PERSON_0068,ORG_0201,2026-06-30 00:00:00,Supporting record for relationship type MEMBER_OF between PERSON_0068 and ORG_0201.,0.848,0.85,REL_007120,LIKELY
EVID_001759,,SURVEILLANCE,TELCO_SUBSCRIBER_RECORD,PERSON_1347,PHONE_01347,,Supporting record for relationship type USED between PERSON_1347 and PHONE_01347.,0.712,0.685,REL_007284,CONFIRMED
EVID_001760,,CDR,CDR_AGG_PERSON_0795_PERSON_1253,PERSON_0795,PERSON_1253,2025-01-27 04:14:43,Supporting record for relationship type CALLED between PERSON_0795 and PERSON_1253.,0.957,0.87,REL_003133,UNKNOWN
EVID_001761,,TRANSACTION,CDR_AGG_PERSON_0383_PERSON_1376,PERSON_0383,PERSON_1376,2024-01-31 04:47:10,Supporting record for relationship type CALLED between PERSON_0383 and PERSON_1376.,0.91,0.687,REL_001895,LIKELY
EVID_001762,,SOCIAL_MEDIA,COLOC_INNOCENT_013,PERSON_0734,PERSON_0027,2026-06-30 00:00:00,Supporting record for relationship type CO_LOCATED between PERSON_0734 and PERSON_0027.,0.793,0.636,REL_006363,INNOCENT
EVID_001763,,CDR,TXN_AGG_PERSON_0276_PERSON_1479,PERSON_0276,PERSON_1479,2025-01-13 11:36:42,Supporting record for relationship type TRANSFERRED_MONEY between PERSON_0276 and PERSON_1479.,0.966,0.539,REL_005112,WEAK
EVID_001764,,TRANSACTION,ACCOUNT_00712,PERSON_1238,ACCOUNT_00712,2026-06-30 00:00:00,Supporting record for relationship type OWNED between PERSON_1238 and ACCOUNT_00712.,0.953,0.878,REL_008372,CONFIRMED
EVID_001765,,TRANSACTION,CDR_AGG_PERSON_0555_PERSON_0729,PERSON_0555,PERSON_0729,2026-05-19 13:24:07,Supporting record for relationship type CALLED between PERSON_0555 and PERSON_0729.,0.903,0.605,REL_000677,WEAK
EVID_001766,,TRANSACTION,CDR_AGG_PERSON_0276_PERSON_0437,PERSON_0276,PERSON_0437,2024-05-21 03:34:54,Supporting record for relationship type CALLED between PERSON_0276 and PERSON_0437.,0.934,0.533,REL_002762,WEAK
EVID_001767,,CDR,CDR_AGG_PERSON_0033_PERSON_0944,PERSON_0033,PERSON_0944,2026-05-25 22:02:52,Supporting record for relationship type CALLED between PERSON_0033 and PERSON_0944.,0.92,0.718,REL_002230,UNKNOWN
EVID_001768,,TRANSACTION,DEVICE_00056,PERSON_0056,PERSON_1472,2026-06-30 00:00:00,Supporting record for relationship type CONNECTED_TO between PERSON_0056 and PERSON_1472.,0.947,0.83,REL_006021,LIKELY
EVID_001769,,SOCIAL_MEDIA,COTRAVEL_WEAK_100,PERSON_0888,PERSON_0412,2026-06-30 00:00:00,Supporting record for relationship type CO_LOCATED between PERSON_0888 and PERSON_0412.,0.773,0.759,REL_006340,UNKNOWN
EVID_001770,,SOCIAL_MEDIA,ORGREC_ORG_0017,PERSON_1098,ORG_0017,2026-06-30 00:00:00,Supporting record for relationship type MEMBER_OF between PERSON_1098 and ORG_0017.,0.615,0.752,REL_007004,LIKELY
EVID_001771,,SURVEILLANCE,TXN_AGG_PERSON_0383_PERSON_0907,PERSON_0383,PERSON_0907,2024-04-13 07:48:23,Supporting record for relationship type TRANSFERRED_MONEY between PERSON_0383 and PERSON_0907.,0.796,0.625,REL_004614,UNKNOWN
EVID_001772,,SURVEILLANCE,TXN_AGG_PERSON_0225_PERSON_1050,PERSON_0225,PERSON_1050,2024-03-28 19:20:17,Supporting record for relationship type TRANSFERRED_MONEY between PERSON_0225 and PERSON_1050.,0.893,0.961,REL_005313,LIKELY
EVID_001773,,TRANSACTION,ORGREC_ORG_0119,PERSON_1433,ORG_0119,2026-06-30 00:00:00,Supporting record for relationship type MEMBER_OF between PERSON_1433 and ORG_0119.,0.969,0.829,REL_006772,LIKELY
EVID_001774,,CDR,ORGREC_ORG_0234,PERSON_0856,ORG_0234,2026-06-30 00:00:00,Supporting record for relationship type MEMBER_OF between PERSON_0856 and ORG_0234.,0.889,0.666,REL_007155,LIKELY
EVID_001775,,CDR,TXN_AGG_PERSON_0858_PERSON_1119,PERSON_0858,PERSON_1119,2024-02-14 17:32:45,Supporting record for relationship type TRANSFERRED_MONEY between PERSON_0858 and PERSON_1119.,0.878,0.935,REL_005531,UNKNOWN
EVID_001776,,CDR,ORGREC_ORG_0270,PERSON_0667,ORG_0270,2026-06-30 00:00:00,Supporting record for relationship type MEMBER_OF between PERSON_0667 and ORG_0270.,0.924,0.561,REL_007041,LIKELY
EVID_001777,,TRANSACTION,VEHICLE_00074,PERSON_0048,VEHICLE_00074,2026-06-30 00:00:00,Supporting record for relationship type OWNED between PERSON_0048 and VEHICLE_00074.,0.906,0.523,REL_007958,CONFIRMED
EVID_001778,,SURVEILLANCE,VEHICLE_00383,PERSON_0039,VEHICLE_00383,2026-06-30 00:00:00,Supporting record for relationship type OWNED between PERSON_0039 and VEHICLE_00383.,0.75,0.711,REL_007922,CONFIRMED
EVID_001779,,CDR,TXN_AGG_PERSON_0805_PERSON_1380,PERSON_0805,PERSON_1380,2026-06-22 01:59:58,Supporting record for relationship type TRANSFERRED_MONEY between PERSON_0805 and PERSON_1380.,0.896,0.946,REL_004895,WEAK
EVID_001780,,TRANSACTION,TXN_AGG_PERSON_0194_PERSON_0199,PERSON_0194,PERSON_0199,2026-05-10 19:11:21,Supporting record for relationship type TRANSFERRED_MONEY between PERSON_0194 and PERSON_0199.,0.908,0.802,REL_005728,UNKNOWN
