location_event_id,timestamp,entity_type,entity_id,tower_id,location_id,source,accuracy,confidence
LOCEV_007048,2025-01-06 16:03:58,PHONE,PHONE_00939,TOWER_0024,LOCATION_0094,CDR_DERIVED,0.85,0.91
LOCEV_007049,2025-05-29 05:21:44,PHONE,PHONE_00083,TOWER_0024,LOCATION_0094,CDR_DERIVED,0.51,0.92
LOCEV_007050,2024-05-10 06:18:47,PHONE,PHONE_01141,TOWER_0081,LOCATION_0261,CDR_DERIVED,0.57,0.98
LOCEV_007051,2024-03-13 14:38:51,PHONE,PHONE_00894,TOWER_0057,LOCATION_0107,CDR_DERIVED,0.59,0.87
LOCEV_007052,2025-05-17 23:44:56,PHONE,PHONE_01992,TOWER_0015,LOCATION_0205,CDR_DERIVED,0.76,0.9
LOCEV_007053,2024-04-26 11:32:15,PHONE,PHONE_01838,TOWER_0011,LOCATION_0161,CDR_DERIVED,0.66,0.91
LOCEV_007054,2026-01-11 14:39:53,PHONE,PHONE_00217,TOWER_0130,LOCATION_0230,CDR_DERIVED,0.73,0.9
LOCEV_007055,2024-03-04 01:25:48,PHONE,PHONE_00832,TOWER_0131,LOCATION_0171,CDR_DERIVED,0.79,0.97
LOCEV_007056,2025-08-30 05:54:27,PHONE,PHONE_00794,TOWER_0019,LOCATION_0249,CDR_DERIVED,0.92,0.89
LOCEV_007057,2024-08-30 07:04:53,PHONE,PHONE_01701,TOWER_0010,LOCATION_0110,CDR_DERIVED,0.94,0.87
LOCEV_007058,2024-05-10 12:31:29,PHONE,PHONE_01328,TOWER_0119,LOCATION_0229,CDR_DERIVED,0.56,0.87
LOCEV_007059,2024-02-16 05:24:58,PHONE,PHONE_01205,TOWER_0039,LOCATION_0219,CDR_DERIVED,0.68,0.98
LOCEV_007060,2025-12-24 09:43:37,PHONE,PHONE_01108,TOWER_0124,LOCATION_0234,CDR_DERIVED,0.86,0.95
LOCEV_007061,2024-07-27 00:14:03,PHONE,PHONE_01478,TOWER_0003,LOCATION_0003,CDR_DERIVED,0.7,0.89
LOCEV_007062,2025-06-12 10:25:49,PHONE,PHONE_00173,TOWER_0056,LOCATION_0006,CDR_DERIVED,0.56,0.95
LOCEV_007063,2024-01-27 07:26:08,PHONE,PHONE_00373,TOWER_0098,LOCATION_0108,CDR_DERIVED,0.88,0.93
LOCEV_007064,2024-01-24 09:34:05,PHONE,PHONE_01334,TOWER_0045,LOCATION_0065,CDR_DERIVED,0.66,0.9
LOCEV_007065,2025-07-01 22:43:41,PHONE,PHONE_01588,TOWER_0011,LOCATION_0161,CDR_DERIVED,0.57,0.87
LOCEV_007066,2024-10-28 20:02:12,PHONE,PHONE_01255,TOWER_0014,LOCATION_0054,CDR_DERIVED,0.52,0.9
LOCEV_007067,2024-05-23 15:32:53,PHONE,PHONE_01151,TOWER_0105,LOCATION_0155,CDR_DERIVED,0.51,0.89
LOCEV_007068,2025-07-05 18:47:28,PHONE,PHONE_01272,TOWER_0145,LOCATION_0075,CDR_DERIVED,0.85,0.86
LOCEV_007069,2026-03-26 06:23:53,PHONE,PHONE_01059,TOWER_0101,LOCATION_0281,CDR_DERIVED,0.86,0.9
LOCEV_007070,2024-05-26 07:21:00,PHONE,PHONE_01829,TOWER_0058,LOCATION_0228,CDR_DERIVED,0.56,0.92
LOCEV_007071,2024-05-14 19:17:17,PHONE,PHONE_01133,TOWER_0031,LOCATION_0151,CDR_DERIVED,0.57,0.91
LOCEV_007072,2025-10-09 01:42:30,PHONE,PHONE_01925,TOWER_0033,LOCATION_0263,CDR_DERIVED,0.65,0.87
LOCEV_007073,2024-10-04 02:52:51,PHONE,PHONE_01921,TOWER_0131,LOCATION_0171,CDR_DERIVED,0.64,0.86
LOCEV_007074,2025-01-23 16:14:22,PHONE,PHONE_00027,TOWER_0009,LOCATION_0009,CDR_DERIVED,0.96,0.89
LOCEV_007075,2025-12-14 15:12:44,PHONE,PHONE_01802,TOWER_0002,LOCATION_0142,CDR_DERIVED,0.68,0.97
LOCEV_007076,2024-01-18 14:20:52,PHONE,PHONE_00186,TOWER_0074,LOCATION_0144,CDR_DERIVED,0.95,0.94
LOCEV_007077,2025-04-21 22:06:20,PHONE,PHONE_01779,TOWER_0130,LOCATION_0230,CDR_DERIVED,0.98,0.96
LOCEV_007078,2025-02-06 09:44:22,PHONE,PHONE_00368,TOWER_0019,LOCATION_0249,CDR_DERIVED,0.8,0.86
LOCEV_007079,2026-01-21 07:02:06,PHONE,PHONE_01109,TOWER_0015,LOCATION_0205,CDR_DERIVED,0.9,0.92
LOCEV_007080,2025-07-10 15:44:20,PHONE,PHONE_00291,TOWER_0018,LOCATION_0268,CDR_DERIVED,0.74,0.89
LOCEV_007081,2024-11-18 01:14:56,PHONE,PHONE_00832,TOWER_0061,LOCATION_0001,CDR_DERIVED,0.89,0.92
LOCEV_007082,2025-09-28 12:26:54,PHONE,PHONE_00231,TOWER_0005,LOCATION_0115,CDR_DERIVED,0.86,0.95
LOCEV_007083,2026-03-12 15:57:27,PHONE,PHONE_01310,TOWER_0038,LOCATION_0188,CDR_DERIVED,0.97,0.93
LOCEV_007084,2025-09-24 02:02:37,PHONE,PHONE_01226,TOWER_0060,LOCATION_0300,CDR_DERIVED,0.7,0.86
LOCEV_007085,2025-06-24 03:34:32,PHONE,PHONE_00104,TOWER_0103,LOCATION_0113,CDR_DERIVED,0.81,0.88
LOCEV_007086,2025-07-31 00:06:23,PHONE,PHONE_00969,TOWER_0048,LOCATION_0218,CDR_DERIVED,0.63,0.91
LOCEV_007087,2024-05-20 23:59:29,PHONE,PHONE_00975,TOWER_0091,LOCATION_0181,CDR_DERIVED,0.69,0.88
LOCEV_007088,2025-05-20 02:27:10,PHONE,PHONE_01639,TOWER_0060,LOCATION_0300,CDR_DERIVED,0.92,0.96
LOCEV_007089,2024-02-28 23:54:17,PHONE,PHONE_01986,TOWER_0033,LOCATION_0263,CDR_DERIVED,0.91,0.89
LOCEV_007090,2024-10-21 04:53:41,PHONE,PHONE_00317,TOWER_0027,LOCATION_0167,CDR_DERIVED,0.66,0.92
LOCEV_007091,2026-03-11 23:36:58,PHONE,PHONE_01817,TOWER_0121,LOCATION_0011,CDR_DERIVED,0.76,0.85
LOCEV_007092,2024-04-26 03:36:35,PHONE,PHONE_01526,TOWER_0060,LOCATION_0300,CDR_DERIVED,0.78,0.97
LOCEV_007093,2026-01-17 12:33:10,PHONE,PHONE_00524,TOWER_0092,LOCATION_0232,CDR_DERIVED,0.73,0.93
LOCEV_007094,2024-03-18 11:02:17,PHONE,PHONE_01735,TOWER_0014,LOCATION_0054,CDR_DERIVED,0.73,0.98
LOCEV_007095,2024-07-04 03:23:46,PHONE,PHONE_01462,TOWER_0046,LOCATION_0166,CDR_DERIVED,0.9,0.95
LOCEV_007096,2026-06-11 03:56:56,PHONE,PHONE_01446,TOWER_0030,LOCATION_0220,CDR_DERIVED,0.79,0.95
LOCEV_007097,2024-02-21 07:11:41,PHONE,PHONE_00286,TOWER_0065,LOCATION_0275,CDR_DERIVED,0.65,0.89
LOCEV_007098,2024-01-05 07:53:54,PHONE,PHONE_01383,TOWER_0004,LOCATION_0164,CDR_DERIVED,0.69,0.91
LOCEV_007099,2025-09-26 22:21:52,PHONE,PHONE_00796,TOWER_0142,LOCATION_0272,CDR_DERIVED,0.9,0.88
LOCEV_007100,2024-05-29 12:10:27,PHONE,PHONE_00117,TOWER_0062,LOCATION_0192,CDR_DERIVED,0.55,0.89
LOCEV_007101,2024-04-27 14:13:13,PHONE,PHONE_01275,TOWER_0046,LOCATION_0166,CDR_DERIVED,0.83,0.89
LOCEV_007102,2025-06-02 23:32:15,PHONE,PHONE_00903,TOWER_0075,LOCATION_0235,CDR_DERIVED,0.75,0.86
LOCEV_007103,2025-08-21 14:19:19,PHONE,PHONE_00964,TOWER_0087,LOCATION_0097,CDR_DERIVED,0.51,0.95
LOCEV_007104,2026-03-17 06:51:41,PHONE,PHONE_00180,TOWER_0100,LOCATION_0090,CDR_DERIVED,0.64,0.87
LOCEV_007105,2026-06-16 10:12:10,PHONE,PHONE_01857,TOWER_0138,LOCATION_0248,CDR_DERIVED,0.78,0.88
LOCEV_007106,2025-12-10 09:48:56,PHONE,PHONE_01200,TOWER_0115,LOCATION_0005,CDR_DERIVED,0.5,0.95
LOCEV_007107,2024-08-19 12:27:52,PHONE,PHONE_00022,TOWER_0073,LOCATION_0153,CDR_DERIVED,0.56,0.9
LOCEV_007108,2024-05-27 19:33:30,PHONE,PHONE_01423,TOWER_0097,LOCATION_0237,CDR_DERIVED,0.53,0.95
LOCEV_007109,2024-05-22 20:44:13,PHONE,PHONE_01658,TOWER_0039,LOCATION_0219,CDR_DERIVED,0.9,0.97
LOCEV_007110,2025-04-11 23:00:10,PHONE,PHONE_00014,TOWER_0017,LOCATION_0197,CDR_DERIVED,0.57,0.87
LOCEV_007111,2025-05-21 09:20:57,PHONE,PHONE_01863,TOWER_0104,LOCATION_0014,CDR_DERIVED,0.75,0.9
LOCEV_007112,2024-12-14 13:59:56,PHONE,PHONE_01966,TOWER_0077,LOCATION_0257,CDR_DERIVED,0.69,0.96
LOCEV_007113,2026-01-05 16:23:07,PHONE,PHONE_01372,TOWER_0034,LOCATION_0134,CDR_DERIVED,0.97,0.87
LOCEV_007114,2026-01-09 09:47:05,PHONE,PHONE_01580,TOWER_0022,LOCATION_0282,CDR_DERIVED,0.67,0.9
LOCEV_007115,2024-02-24 20:39:42,PHONE,PHONE_01894,TOWER_0062,LOCATION_0192,CDR_DERIVED,0.81,0.91
LOCEV_007116,2025-02-10 03:21:46,PHONE,PHONE_00375,TOWER_0105,LOCATION_0155,CDR_DERIVED,0.76,0.98
LOCEV_007117,2025-07-09 15:25:58,PHONE,PHONE_01591,TOWER_0103,LOCATION_0113,CDR_DERIVED,0.93,0.91
LOCEV_007118,2024-10-11 17:46:48,PHONE,PHONE_01855,TOWER_0069,LOCATION_0079,CDR_DERIVED,0.5,0.88
LOCEV_007119,2025-02-23 18:56:24,PHONE,PHONE_01154,TOWER_0021,LOCATION_0011,CDR_DERIVED,0.95,0.88
LOCEV_007120,2025-01-01 00:56:35,PHONE,PHONE_00717,TOWER_0084,LOCATION_0144,CDR_DERIVED,0.82,0.86
LOCEV_007121,2026-01-05 16:28:17,PHONE,PHONE_00280,TOWER_0064,LOCATION_0184,CDR_DERIVED,0.68,0.85
LOCEV_007122,2025-10-19 17:17:00,PHONE,PHONE_01332,TOWER_0072,LOCATION_0032,CDR_DERIVED,0.93,0.98
LOCEV_007123,2024-07-07 10:31:05,PHONE,PHONE_00131,TOWER_0065,LOCATION_0275,CDR_DERIVED,0.64,0.93
LOCEV_007124,2025-05-02 20:18:39,PHONE,PHONE_00645,TOWER_0031,LOCATION_0151,CDR_DERIVED,0.96,0.87
LOCEV_007125,2025-02-25 04:08:52,PHONE,PHONE_01796,TOWER_0139,LOCATION_0179,CDR_DERIVED,0.72,0.95
LOCEV_007126,2025-01-01 11:39:13,PHONE,PHONE_01407,TOWER_0024,LOCATION_0094,CDR_DERIVED,0.66,0.97
LOCEV_007127,2025-07-14 22:52:01,PHONE,PHONE_00447,TOWER_0073,LOCATION_0153,CDR_DERIVED,0.81,0.97
LOCEV_007128,2025-03-22 14:11:29,PHONE,PHONE_01974,TOWER_0066,LOCATION_0166,CDR_DERIVED,0.87,0.88
LOCEV_007129,2025-03-04 01:43:31,PHONE,PHONE_00248,TOWER_0108,LOCATION_0298,CDR_DERIVED,0.51,0.88
LOCEV_007130,2025-12-05 10:10:09,PHONE,PHONE_00626,TOWER_0065,LOCATION_0275,CDR_DERIVED,0.55,0.94
LOCEV_007131,2025-07-12 10:36:39,PHONE,PHONE_01616,TOWER_0009,LOCATION_0009,CDR_DERIVED,0.61,0.96
LOCEV_007132,2026-05-16 00:10:46,PHONE,PHONE_01257,TOWER_0070,LOCATION_0020,CDR_DERIVED,0.6,0.95
LOCEV_007133,2024-05-16 21:45:05,PHONE,PHONE_00936,TOWER_0106,LOCATION_0206,CDR_DERIVED,0.72,0.88
LOCEV_007134,2024-01-07 07:54:12,PHONE,PHONE_01975,TOWER_0125,LOCATION_0105,CDR_DERIVED,0.97,0.87
LOCEV_007135,2026-05-14 15:04:44,PHONE,PHONE_01901,TOWER_0006,LOCATION_0036,CDR_DERIVED,0.51,0.97
LOCEV_007136,2025-12-09 21:42:25,PHONE,PHONE_00701,TOWER_0030,LOCATION_0220,CDR_DERIVED,0.75,0.87
LOCEV_007137,2025-01-27 07:42:49,PHONE,PHONE_02019,TOWER_0133,LOCATION_0113,CDR_DERIVED,0.51,0.91
LOCEV_007138,2025-05-03 23:30:02,PHONE,PHONE_00575,TOWER_0083,LOCATION_0023,CDR_DERIVED,0.88,0.94
LOCEV_007139,2025-03-13 19:32:39,PHONE,PHONE_00996,TOWER_0075,LOCATION_0235,CDR_DERIVED,0.67,0.94
LOCEV_007140,2025-07-09 17:16:38,PHONE,PHONE_00142,TOWER_0134,LOCATION_0164,CDR_DERIVED,0.94,0.89
LOCEV_007141,2025-04-18 02:47:32,PHONE,PHONE_00040,TOWER_0064,LOCATION_0184,CDR_DERIVED,0.71,0.87
LOCEV_007142,2025-06-05 04:24:21,PHONE,PHONE_00468,TOWER_0127,LOCATION_0207,CDR_DERIVED,0.61,0.91
LOCEV_007143,2024-03-10 00:39:04,PHONE,PHONE_00012,TOWER_0032,LOCATION_0222,CDR_DERIVED,0.92,0.94
LOCEV_007144,2026-05-22 15:07:32,PHONE,PHONE_00105,TOWER_0001,LOCATION_0041,CDR_DERIVED,0.86,0.85
LOCEV_007145,2026-06-10 02:44:14,PHONE,PHONE_00017,TOWER_0039,LOCATION_0219,CDR_DERIVED,0.77,0.96
LOCEV_007146,2025-09-01 06:15:27,PHONE,PHONE_01557,TOWER_0061,LOCATION_0001,CDR_DERIVED,0.72,0.9
LOCEV_007147,2024-05-24 03:07:18,PHONE,PHONE_01707,TOWER_0041,LOCATION_0201,CDR_DERIVED,0.52,0.87
LOCEV_007148,2025-01-22 10:43:00,PHONE,PHONE_01996,TOWER_0129,LOCATION_0169,CDR_DERIVED,0.53,0.93
LOCEV_007149,2025-04-03 19:14:01,PHONE,PHONE_00471,TOWER_0006,LOCATION_0036,CDR_DERIVED,0.53,0.92
LOCEV_007150,2026-03-08 19:23:30,PHONE,PHONE_00015,TOWER_0142,LOCATION_0272,CDR_DERIVED,0.76,0.89
LOCEV_007151,2024-02-19 15:24:47,PHONE,PHONE_00869,TOWER_0112,LOCATION_0042,CDR_DERIVED,0.66,0.92
LOCEV_007152,2025-11-29 10:08:37,PHONE,PHONE_00734,TOWER_0041,LOCATION_0201,CDR_DERIVED,0.93,0.95
LOCEV_007153,2025-10-19 05:33:05,PHONE,PHONE_01008,TOWER_0147,LOCATION_0227,CDR_DERIVED,0.72,0.93
LOCEV_007154,2025-09-24 15:02:18,PHONE,PHONE_01635,TOWER_0104,LOCATION_0014,CDR_DERIVED,0.57,0.97
LOCEV_007155,2025-08-01 10:08:55,PHONE,PHONE_01375,TOWER_0054,LOCATION_0174,CDR_DERIVED,0.62,0.95
LOCEV_007156,2024-03-23 14:35:27,PHONE,PHONE_01272,TOWER_0075,LOCATION_0235,CDR_DERIVED,0.57,0.89
LOCEV_007157,2024-10-06 14:36:04,PHONE,PHONE_00414,TOWER_0065,LOCATION_0275,CDR_DERIVED,0.94,0.85
LOCEV_007158,2025-12-15 23:38:46,PHONE,PHONE_01358,TOWER_0064,LOCATION_0184,CDR_DERIVED,0.67,0.94
LOCEV_007159,2024-07-12 13:47:32,PHONE,PHONE_00678,TOWER_0102,LOCATION_0112,CDR_DERIVED,0.66,0.91
LOCEV_007160,2026-04-14 20:19:53,PHONE,PHONE_00738,TOWER_0040,LOCATION_0300,CDR_DERIVED,0.84,0.86
LOCEV_007161,2025-12-02 01:49:22,PHONE,PHONE_00260,TOWER_0004,LOCATION_0164,CDR_DERIVED,0.69,0.94
LOCEV_007162,2026-04-21 03:10:44,PHONE,PHONE_00981,TOWER_0049,LOCATION_0249,CDR_DERIVED,0.83,0.98
LOCEV_007163,2025-07-19 07:14:23,PHONE,PHONE_01957,TOWER_0074,LOCATION_0144,CDR_DERIVED,0.55,0.98
LOCEV_007164,2026-06-05 20:59:11,PHONE,PHONE_00931,TOWER_0057,LOCATION_0107,CDR_DERIVED,0.62,0.9
LOCEV_007165,2025-06-20 09:26:42,PHONE,PHONE_00975,TOWER_0031,LOCATION_0151,CDR_DERIVED,0.65,0.97
LOCEV_007166,2024-12-26 14:45:07,PHONE,PHONE_01108,TOWER_0044,LOCATION_0154,CDR_DERIVED,0.79,0.89
LOCEV_007167,2024-12-08 23:42:31,PHONE,PHONE_01911,TOWER_0095,LOCATION_0265,CDR_DERIVED,0.95,0.91
LOCEV_007168,2024-12-15 09:51:01,PHONE,PHONE_00225,TOWER_0030,LOCATION_0220,CDR_DERIVED,0.89,0.98
LOCEV_007169,2026-05-10 13:15:13,PHONE,PHONE_00900,TOWER_0066,LOCATION_0166,CDR_DERIVED,0.56,0.88
LOCEV_007170,2026-02-03 07:59:34,PHONE,PHONE_01550,TOWER_0092,LOCATION_0232,CDR_DERIVED,0.55,0.93
LOCEV_007171,2026-04-15 04:12:27,PHONE,PHONE_00664,TOWER_0001,LOCATION_0041,CDR_DERIVED,0.74,0.87
LOCEV_007172,2024-04-22 18:00:31,PHONE,PHONE_00635,TOWER_0111,LOCATION_0061,CDR_DERIVED,0.9,0.95
LOCEV_007173,2026-02-01 00:15:14,PHONE,PHONE_01039,TOWER_0079,LOCATION_0119,CDR_DERIVED,0.91,0.97
LOCEV_007174,2024-10-18 21:59:37,PHONE,PHONE_01486,TOWER_0065,LOCATION_0275,CDR_DERIVED,0.85,0.88
LOCEV_007175,2024-07-15 23:39:54,PHONE,PHONE_01506,TOWER_0033,LOCATION_0263,CDR_DERIVED,0.61,0.9
LOCEV_007176,2025-01-13 07:57:39,PHONE,PHONE_01107,TOWER_0112,LOCATION_0042,CDR_DERIVED,0.57,0.87
LOCEV_007177,2024-02-28 07:55:55,PHONE,PHONE_01718,TOWER_0005,LOCATION_0115,CDR_DERIVED,0.9,0.96
LOCEV_007178,2025-10-10 13:57:54,PHONE,PHONE_01092,TOWER_0001,LOCATION_0041,CDR_DERIVED,0.83,0.87
LOCEV_007179,2025-10-10 10:31:36,PHONE,PHONE_01960,TOWER_0038,LOCATION_0188,CDR_DERIVED,0.82,0.86
LOCEV_007180,2026-02-13 10:49:13,PHONE,PHONE_00575,TOWER_0053,LOCATION_0053,CDR_DERIVED,0.98,0.88
LOCEV_007181,2024-01-14 13:37:56,PHONE,PHONE_01497,TOWER_0036,LOCATION_0016,CDR_DERIVED,0.71,0.87
LOCEV_007182,2025-04-16 03:04:42,PHONE,PHONE_00059,TOWER_0094,LOCATION_0274,CDR_DERIVED,0.5,0.88
LOCEV_007183,2025-03-08 03:30:07,PHONE,PHONE_01752,TOWER_0077,LOCATION_0257,CDR_DERIVED,0.91,0.94
LOCEV_007184,2025-04-10 01:21:57,PHONE,PHONE_01578,TOWER_0124,LOCATION_0234,CDR_DERIVED,0.51,0.95
LOCEV_007185,2024-01-27 00:09:20,PHONE,PHONE_00405,TOWER_0122,LOCATION_0182,CDR_DERIVED,0.76,0.88
LOCEV_007186,2025-06-20 07:33:01,PHONE,PHONE_01985,TOWER_0069,LOCATION_0079,CDR_DERIVED,0.62,0.99
LOCEV_007187,2024-01-07 10:37:05,PHONE,PHONE_00135,TOWER_0047,LOCATION_0007,CDR_DERIVED,0.97,0.96
LOCEV_007188,2025-02-10 23:56:05,PHONE,PHONE_00515,TOWER_0056,LOCATION_0006,CDR_DERIVED,0.77,0.94
LOCEV_007189,2024-06-22 12:14:35,PHONE,PHONE_01596,TOWER_0126,LOCATION_0036,CDR_DERIVED,0.95,0.98
LOCEV_007190,2024-11-16 11:40:47,PHONE,PHONE_01820,TOWER_0033,LOCATION_0263,CDR_DERIVED,0.93,0.86
LOCEV_007191,2026-03-01 13:23:59,PHONE,PHONE_00456,TOWER_0051,LOCATION_0231,CDR_DERIVED,0.86,0.93
LOCEV_007192,2026-06-14 15:59:37,PHONE,PHONE_00953,TOWER_0016,LOCATION_0196,CDR_DERIVED,0.84,0.85
LOCEV_007193,2025-07-31 13:41:18,PHONE,PHONE_01093,TOWER_0144,LOCATION_0244,CDR_DERIVED,0.52,0.88
LOCEV_007194,2025-10-30 08:58:38,PHONE,PHONE_01708,TOWER_0040,LOCATION_0300,CDR_DERIVED,0.75,0.93
LOCEV_007195,2025-04-26 17:41:51,PHONE,PHONE_01662,TOWER_0148,LOCATION_0018,CDR_DERIVED,0.62,0.95
LOCEV_007196,2025-11-11 07:08:18,PHONE,PHONE_00628,TOWER_0124,LOCATION_0234,CDR_DERIVED,0.83,0.89
LOCEV_007197,2024-12-12 11:59:36,PHONE,PHONE_00198,TOWER_0116,LOCATION_0246,CDR_DERIVED,0.76,0.87
LOCEV_007198,2024-05-25 03:10:41,PHONE,PHONE_00340,TOWER_0118,LOCATION_0068,CDR_DERIVED,0.66,0.95
LOCEV_007199,2026-01-31 19:23:14,PHONE,PHONE_00521,TOWER_0072,LOCATION_0032,CDR_DERIVED,0.95,0.98
LOCEV_007200,2025-12-23 23:06:36,PHONE,PHONE_01612,TOWER_0141,LOCATION_0141,CDR_DERIVED,0.68,0.9
LOCEV_007201,2024-09-21 10:01:49,PHONE,PHONE_01014,TOWER_0036,LOCATION_0016,CDR_DERIVED,0.72,0.97
LOCEV_007202,2025-04-24 16:02:25,PHONE,PHONE_01274,TOWER_0026,LOCATION_0186,CDR_DERIVED,0.84,0.92
LOCEV_007203,2025-12-03 14:55:27,PHONE,PHONE_01606,TOWER_0031,LOCATION_0151,CDR_DERIVED,0.85,0.86
LOCEV_007204,2024-02-09 19:25:23,PHONE,PHONE_01814,TOWER_0041,LOCATION_0201,CDR_DERIVED,0.94,0.99
LOCEV_007205,2024-02-10 17:39:00,PHONE,PHONE_00437,TOWER_0021,LOCATION_0011,CDR_DERIVED,0.95,0.98
LOCEV_007206,2024-05-04 05:31:26,PHONE,PHONE_01132,TOWER_0081,LOCATION_0261,CDR_DERIVED,0.64,0.96
LOCEV_007207,2025-09-24 21:15:21,PHONE,PHONE_00685,TOWER_0068,LOCATION_0138,CDR_DERIVED,0.77,0.95
LOCEV_007208,2024-07-30 04:18:56,PHONE,PHONE_00981,TOWER_0109,LOCATION_0159,CDR_DERIVED,0.95,0.91
LOCEV_007209,2024-12-31 10:41:07,PHONE,PHONE_00618,TOWER_0047,LOCATION_0007,CDR_DERIVED,0.61,0.98
LOCEV_007210,2025-10-26 10:42:48,PHONE,PHONE_00230,TOWER_0039,LOCATION_0219,CDR_DERIVED,0.66,0.89
LOCEV_007211,2024-12-29 18:29:58,PHONE,PHONE_01051,TOWER_0106,LOCATION_0206,CDR_DERIVED,0.58,0.9
LOCEV_007212,2026-01-16 05:19:19,PHONE,PHONE_01075,TOWER_0009,LOCATION_0009,CDR_DERIVED,0.71,0.93
LOCEV_007213,2024-10-09 16:37:31,PHONE,PHONE_00804,TOWER_0020,LOCATION_0090,CDR_DERIVED,0.81,0.99
LOCEV_007214,2024-05-18 13:43:11,PHONE,PHONE_00830,TOWER_0072,LOCATION_0032,CDR_DERIVED,0.54,0.89
LOCEV_007215,2025-10-23 04:09:18,PHONE,PHONE_00436,TOWER_0067,LOCATION_0227,CDR_DERIVED,0.71,0.89
LOCEV_007216,2024-05-05 15:42:05,PHONE,PHONE_00095,TOWER_0034,LOCATION_0134,CDR_DERIVED,0.71,0.86
LOCEV_007217,2026-01-16 09:08:16,PHONE,PHONE_00066,TOWER_0058,LOCATION_0228,CDR_DERIVED,0.94,0.98
LOCEV_007218,2025-02-09 22:08:51,PHONE,PHONE_00520,TOWER_0113,LOCATION_0183,CDR_DERIVED,0.7,0.97
LOCEV_007219,2025-01-04 19:47:42,PHONE,PHONE_01672,TOWER_0138,LOCATION_0248,CDR_DERIVED,0.77,0.96
LOCEV_007220,2025-09-18 02:29:14,PHONE,PHONE_01810,TOWER_0101,LOCATION_0281,CDR_DERIVED,0.95,0.94
LOCEV_007221,2024-01-31 04:47:10,PHONE,PHONE_01615,TOWER_0095,LOCATION_0265,CDR_DERIVED,0.75,0.86
LOCEV_007222,2025-06-19 16:22:02,PHONE,PHONE_01007,TOWER_0069,LOCATION_0079,CDR_DERIVED,0.83,0.94
LOCEV_007223,2026-05-08 03:10:09,PHONE,PHONE_01553,TOWER_0030,LOCATION_0220,CDR_DERIVED,0.84,0.87
LOCEV_007224,2025-08-27 06:03:31,PHONE,PHONE_01203,TOWER_0103,LOCATION_0113,CDR_DERIVED,0.56,0.98
LOCEV_007225,2024-01-01 13:11:36,PHONE,PHONE_00940,TOWER_0033,LOCATION_0263,CDR_DERIVED,0.63,0.92
LOCEV_007226,2026-01-10 09:18:17,PHONE,PHONE_01957,TOWER_0014,LOCATION_0054,CDR_DERIVED,0.58,0.95
LOCEV_007227,2026-03-13 01:01:30,PHONE,PHONE_01265,TOWER_0006,LOCATION_0036,CDR_DERIVED,0.83,0.91
LOCEV_007228,2026-06-26 04:35:10,PHONE,PHONE_01966,TOWER_0057,LOCATION_0107,CDR_DERIVED,0.57,0.92
LOCEV_007229,2024-09-05 19:48:35,PHONE,PHONE_01460,TOWER_0097,LOCATION_0237,CDR_DERIVED,0.58,0.89
LOCEV_007230,2025-09-24 11:58:33,PHONE,PHONE_00816,TOWER_0041,LOCATION_0201,CDR_DERIVED,0.81,0.96
LOCEV_007231,2024-02-26 14:08:50,PHONE,PHONE_01656,TOWER_0060,LOCATION_0300,CDR_DERIVED,0.57,0.96
LOCEV_007232,2026-03-31 18:08:02,PHONE,PHONE_00703,TOWER_0126,LOCATION_0036,CDR_DERIVED,0.7,0.9
LOCEV_007233,2024-12-08 01:50:57,PHONE,PHONE_00276,TOWER_0022,LOCATION_0282,CDR_DERIVED,0.83,0.89
LOCEV_007234,2025-04-06 17:12:55,PHONE,PHONE_00470,TOWER_0021,LOCATION_0011,CDR_DERIVED,0.85,0.89
LOCEV_007235,2025-12-08 05:16:18,PHONE,PHONE_01414,TOWER_0068,LOCATION_0138,CDR_DERIVED,0.62,0.86
LOCEV_007236,2024-06-12 21:42:53,PHONE,PHONE_01751,TOWER_0015,LOCATION_0205,CDR_DERIVED,0.83,0.95
LOCEV_007237,2024-08-23 02:19:23,PHONE,PHONE_01204,TOWER_0035,LOCATION_0205,CDR_DERIVED,0.59,0.88
LOCEV_007238,2025-06-24 23:50:06,PHONE,PHONE_01216,TOWER_0009,LOCATION_0009,CDR_DERIVED,0.93,0.91
LOCEV_007239,2024-04-12 22:46:28,PHONE,PHONE_00753,TOWER_0133,LOCATION_0113,CDR_DERIVED,0.59,0.97
LOCEV_007240,2025-04-02 11:12:15,PHONE,PHONE_01185,TOWER_0131,LOCATION_0171,CDR_DERIVED,0.8,0.85
LOCEV_007241,2026-06-06 09:10:51,PHONE,PHONE_01125,TOWER_0136,LOCATION_0266,CDR_DERIVED,0.65,0.99
LOCEV_007242,2025-01-18 01:17:57,PHONE,PHONE_00813,TOWER_0136,LOCATION_0266,CDR_DERIVED,0.55,0.91
LOCEV_007243,2024-06-14 14:40:45,PHONE,PHONE_02024,TOWER_0025,LOCATION_0205,CDR_DERIVED,0.51,0.87
LOCEV_007244,2024-02-02 16:24:14,PHONE,PHONE_01979,TOWER_0055,LOCATION_0225,CDR_DERIVED,0.5,0.95
LOCEV_007245,2024-04-06 13:14:04,PHONE,PHONE_00596,TOWER_0071,LOCATION_0221,CDR_DERIVED,0.72,0.98
LOCEV_007246,2026-03-30 10:48:14,PHONE,PHONE_01691,TOWER_0023,LOCATION_0253,CDR_DERIVED,0.63,0.87
