relationship_id,source_entity_id,source_entity_type,target_entity_id,target_entity_type,relationship_type,first_seen,last_seen,frequency,confidence,source_record_id,evidence_count,ground_truth_status
REL_003865,PERSON_0955,PERSON,PERSON_1235,PERSON,CALLED,2026-01-11 15:30:19,2026-01-11 15:30:19,1,0.56,CDR_AGG_PERSON_0955_PERSON_1235,1,WEAK
REL_003866,PERSON_0503,PERSON,PERSON_0813,PERSON,CALLED,2025-11-10 02:16:24,2025-11-10 02:16:24,1,0.56,CDR_AGG_PERSON_0503_PERSON_0813,1,WEAK
REL_003867,PERSON_0066,PERSON,PERSON_0370,PERSON,CALLED,2025-01-15 03:40:10,2025-01-15 03:40:10,1,0.58,CDR_AGG_PERSON_0066_PERSON_0370,1,WEAK
REL_003868,PERSON_0139,PERSON,PERSON_1311,PERSON,CALLED,2026-03-06 08:16:10,2026-03-06 08:16:10,1,0.84,CDR_AGG_PERSON_0139_PERSON_1311,1,WEAK
REL_003869,PERSON_0410,PERSON,PERSON_0432,PERSON,CALLED,2025-11-15 15:43:24,2025-11-15 15:43:24,1,0.41,CDR_AGG_PERSON_0410_PERSON_0432,1,LIKELY
REL_003870,PERSON_0963,PERSON,PERSON_1348,PERSON,CALLED,2024-08-05 17:31:42,2024-08-05 17:31:42,1,0.69,CDR_AGG_PERSON_0963_PERSON_1348,1,LIKELY
REL_003871,PERSON_0042,PERSON,PERSON_1353,PERSON,CALLED,2025-10-15 00:48:14,2025-10-15 00:48:14,1,0.56,CDR_AGG_PERSON_0042_PERSON_1353,1,UNKNOWN
REL_003872,PERSON_0512,PERSON,PERSON_1326,PERSON,CALLED,2025-05-24 03:34:33,2025-05-24 03:34:33,1,0.69,CDR_AGG_PERSON_0512_PERSON_1326,1,WEAK
REL_003873,PERSON_0120,PERSON,PERSON_1495,PERSON,CALLED,2026-03-08 17:59:28,2026-03-08 17:59:28,1,0.76,CDR_AGG_PERSON_0120_PERSON_1495,1,UNKNOWN
REL_003874,PERSON_1114,PERSON,PERSON_1203,PERSON,CALLED,2024-01-11 12:32:14,2025-04-17 13:05:58,2,0.5,CDR_AGG_PERSON_1114_PERSON_1203,2,WEAK
REL_003875,PERSON_0432,PERSON,PERSON_0483,PERSON,CALLED,2025-06-28 23:04:45,2025-06-28 23:04:45,1,0.67,CDR_AGG_PERSON_0432_PERSON_0483,1,WEAK
REL_003876,PERSON_0432,PERSON,PERSON_0677,PERSON,CALLED,2024-04-16 06:58:36,2024-04-16 06:58:36,1,0.48,CDR_AGG_PERSON_0432_PERSON_0677,1,WEAK
REL_003877,PERSON_0492,PERSON,PERSON_0961,PERSON,CALLED,2026-05-11 09:02:14,2026-05-11 09:02:14,1,0.68,CDR_AGG_PERSON_0492_PERSON_0961,1,WEAK
REL_003878,PERSON_0874,PERSON,PERSON_1304,PERSON,CALLED,2024-12-16 15:26:01,2024-12-16 15:26:01,1,0.77,CDR_AGG_PERSON_0874_PERSON_1304,1,WEAK
REL_003879,PERSON_0204,PERSON,PERSON_0711,PERSON,CALLED,2025-04-29 05:50:57,2025-04-29 05:50:57,1,0.61,CDR_AGG_PERSON_0204_PERSON_0711,1,WEAK
REL_003880,PERSON_1110,PERSON,PERSON_1227,PERSON,CALLED,2026-04-25 13:39:25,2026-04-25 13:39:25,1,0.81,CDR_AGG_PERSON_1110_PERSON_1227,1,UNKNOWN
REL_003881,PERSON_0499,PERSON,PERSON_1039,PERSON,CALLED,2024-05-28 08:07:39,2024-05-28 08:07:39,1,0.69,CDR_AGG_PERSON_0499_PERSON_1039,1,WEAK
REL_003882,PERSON_0988,PERSON,PERSON_1022,PERSON,CALLED,2026-03-31 11:22:42,2026-03-31 11:22:42,1,0.45,CDR_AGG_PERSON_0988_PERSON_1022,1,UNKNOWN
REL_003883,PERSON_0164,PERSON,PERSON_0969,PERSON,CALLED,2024-02-29 02:26:33,2024-02-29 02:26:33,1,0.43,CDR_AGG_PERSON_0164_PERSON_0969,1,LIKELY
REL_003884,PERSON_0685,PERSON,PERSON_1185,PERSON,CALLED,2026-03-31 22:08:26,2026-03-31 22:08:26,1,0.53,CDR_AGG_PERSON_0685_PERSON_1185,1,WEAK
REL_003885,PERSON_0782,PERSON,PERSON_1211,PERSON,CALLED,2024-07-21 05:17:45,2024-07-21 05:17:45,1,0.79,CDR_AGG_PERSON_0782_PERSON_1211,1,WEAK
REL_003886,PERSON_0132,PERSON,PERSON_0770,PERSON,CALLED,2024-03-02 06:13:18,2024-03-02 06:13:18,1,0.56,CDR_AGG_PERSON_0132_PERSON_0770,1,LIKELY
REL_003887,PERSON_0044,PERSON,PERSON_0557,PERSON,CALLED,2024-04-28 02:52:52,2024-04-28 02:52:52,1,0.75,CDR_AGG_PERSON_0044_PERSON_0557,1,WEAK
REL_003888,PERSON_0925,PERSON,PERSON_1383,PERSON,CALLED,2025-11-13 13:33:46,2025-11-13 13:33:46,1,0.61,CDR_AGG_PERSON_0925_PERSON_1383,1,WEAK
REL_003889,PERSON_0472,PERSON,PERSON_1329,PERSON,CALLED,2024-11-02 21:05:39,2024-11-02 21:05:39,1,0.77,CDR_AGG_PERSON_0472_PERSON_1329,1,WEAK
REL_003890,PERSON_0268,PERSON,PERSON_0301,PERSON,CALLED,2026-01-19 03:30:45,2026-01-19 03:30:45,1,0.49,CDR_AGG_PERSON_0268_PERSON_0301,1,WEAK
REL_003891,PERSON_0033,PERSON,PERSON_1357,PERSON,CALLED,2024-02-23 10:20:23,2024-02-23 10:20:23,1,0.43,CDR_AGG_PERSON_0033_PERSON_1357,1,LIKELY
REL_003892,PERSON_1287,PERSON,PERSON_1480,PERSON,CALLED,2025-08-11 03:14:12,2025-08-11 03:14:12,1,0.8,CDR_AGG_PERSON_1287_PERSON_1480,1,UNKNOWN
REL_003893,PERSON_0336,PERSON,PERSON_0577,PERSON,CALLED,2026-06-25 18:07:43,2026-06-25 18:07:43,1,0.68,CDR_AGG_PERSON_0336_PERSON_0577,1,UNKNOWN
REL_003894,PERSON_0746,PERSON,PERSON_1287,PERSON,CALLED,2024-08-25 14:37:32,2024-08-25 14:37:32,1,0.41,CDR_AGG_PERSON_0746_PERSON_1287,1,WEAK
REL_003895,PERSON_0553,PERSON,PERSON_1485,PERSON,CALLED,2024-09-16 23:08:52,2024-09-16 23:08:52,1,0.74,CDR_AGG_PERSON_0553_PERSON_1485,1,LIKELY
REL_003896,PERSON_0140,PERSON,PERSON_0475,PERSON,CALLED,2024-06-27 06:54:15,2026-03-07 23:42:06,2,0.48,CDR_AGG_PERSON_0140_PERSON_0475,2,LIKELY
REL_003897,PERSON_1106,PERSON,PERSON_1459,PERSON,CALLED,2026-06-21 09:11:49,2026-06-21 09:11:49,1,0.62,CDR_AGG_PERSON_1106_PERSON_1459,1,WEAK
REL_003898,PERSON_0050,PERSON,PERSON_0992,PERSON,CALLED,2025-05-01 04:51:08,2025-05-01 04:51:08,1,0.54,CDR_AGG_PERSON_0050_PERSON_0992,1,WEAK
REL_003899,PERSON_0935,PERSON,PERSON_1376,PERSON,CALLED,2024-05-30 02:28:20,2024-05-30 02:28:20,1,0.71,CDR_AGG_PERSON_0935_PERSON_1376,1,UNKNOWN
REL_003900,PERSON_0470,PERSON,PERSON_0626,PERSON,CALLED,2025-03-28 09:59:51,2025-03-28 09:59:51,1,0.67,CDR_AGG_PERSON_0470_PERSON_0626,1,WEAK
REL_003901,PERSON_0420,PERSON,PERSON_1251,PERSON,CALLED,2025-08-09 06:58:39,2025-08-09 06:58:39,1,0.45,CDR_AGG_PERSON_0420_PERSON_1251,1,LIKELY
REL_003902,PERSON_0763,PERSON,PERSON_0833,PERSON,CALLED,2025-11-14 16:41:42,2025-11-14 16:41:42,1,0.69,CDR_AGG_PERSON_0763_PERSON_0833,1,WEAK
REL_003903,PERSON_0019,PERSON,PERSON_0841,PERSON,CALLED,2025-08-13 02:24:43,2025-08-13 02:24:43,1,0.56,CDR_AGG_PERSON_0019_PERSON_0841,1,WEAK
REL_003904,PERSON_0772,PERSON,PERSON_0876,PERSON,CALLED,2024-07-05 19:47:18,2024-07-05 19:47:18,1,0.84,CDR_AGG_PERSON_0772_PERSON_0876,1,WEAK
REL_003905,PERSON_0436,PERSON,PERSON_0662,PERSON,CALLED,2025-06-02 02:48:51,2025-06-02 02:48:51,1,0.68,CDR_AGG_PERSON_0436_PERSON_0662,1,UNKNOWN
REL_003906,PERSON_0168,PERSON,PERSON_0362,PERSON,CALLED,2024-09-25 12:51:33,2024-09-25 12:51:33,1,0.64,CDR_AGG_PERSON_0168_PERSON_0362,1,WEAK
REL_003907,PERSON_0775,PERSON,PERSON_1359,PERSON,CALLED,2024-09-02 18:39:35,2024-09-02 18:39:35,1,0.74,CDR_AGG_PERSON_0775_PERSON_1359,1,WEAK
REL_003908,PERSON_0606,PERSON,PERSON_1480,PERSON,CALLED,2026-03-14 07:23:25,2026-03-14 07:23:25,1,0.55,CDR_AGG_PERSON_0606_PERSON_1480,1,UNKNOWN
REL_003909,PERSON_1098,PERSON,PERSON_1471,PERSON,CALLED,2026-02-20 10:56:07,2026-02-20 10:56:07,1,0.84,CDR_AGG_PERSON_1098_PERSON_1471,1,LIKELY
REL_003910,PERSON_0834,PERSON,PERSON_0932,PERSON,CALLED,2024-12-07 17:56:30,2024-12-07 17:56:30,1,0.53,CDR_AGG_PERSON_0834_PERSON_0932,1,UNKNOWN
REL_003911,PERSON_1246,PERSON,PERSON_1311,PERSON,CALLED,2024-10-24 04:07:02,2024-10-24 04:07:02,1,0.79,CDR_AGG_PERSON_1246_PERSON_1311,1,LIKELY
REL_003912,PERSON_0121,PERSON,PERSON_1472,PERSON,CALLED,2025-01-17 20:59:13,2025-01-17 20:59:13,1,0.6,CDR_AGG_PERSON_0121_PERSON_1472,1,LIKELY
REL_003913,PERSON_1438,PERSON,PERSON_1451,PERSON,CALLED,2024-02-22 10:02:23,2024-02-22 10:02:23,1,0.53,CDR_AGG_PERSON_1438_PERSON_1451,1,WEAK
REL_003914,PERSON_0001,PERSON,PERSON_0345,PERSON,CALLED,2026-01-04 08:46:50,2026-01-04 08:46:50,1,0.55,CDR_AGG_PERSON_0001_PERSON_0345,1,UNKNOWN
REL_003915,PERSON_1336,PERSON,PERSON_1409,PERSON,CALLED,2025-11-06 17:02:16,2025-11-06 17:02:16,1,0.77,CDR_AGG_PERSON_1336_PERSON_1409,1,LIKELY
REL_003916,PERSON_0303,PERSON,PERSON_0681,PERSON,CALLED,2024-11-08 04:49:32,2024-11-08 04:49:32,1,0.62,CDR_AGG_PERSON_0303_PERSON_0681,1,WEAK
REL_003917,PERSON_1235,PERSON,PERSON_1254,PERSON,CALLED,2026-05-11 17:16:03,2026-05-11 17:16:03,1,0.8,CDR_AGG_PERSON_1235_PERSON_1254,1,LIKELY
REL_003918,PERSON_0451,PERSON,PERSON_0952,PERSON,CALLED,2024-06-06 12:02:16,2024-06-06 12:02:16,1,0.6,CDR_AGG_PERSON_0451_PERSON_0952,1,LIKELY
REL_003919,PERSON_0372,PERSON,PERSON_0678,PERSON,CALLED,2024-07-12 13:47:32,2024-07-12 13:47:32,1,0.5,CDR_AGG_PERSON_0372_PERSON_0678,1,UNKNOWN
REL_003920,PERSON_0184,PERSON,PERSON_0520,PERSON,CALLED,2025-08-16 10:33:22,2025-08-16 10:33:22,1,0.52,CDR_AGG_PERSON_0184_PERSON_0520,1,UNKNOWN
REL_003921,PERSON_0131,PERSON,PERSON_0630,PERSON,CALLED,2026-02-17 22:33:45,2026-02-17 22:33:45,1,0.85,CDR_AGG_PERSON_0131_PERSON_0630,1,UNKNOWN
REL_003922,PERSON_0794,PERSON,PERSON_1077,PERSON,CALLED,2025-10-11 12:34:12,2025-10-11 12:34:12,1,0.76,CDR_AGG_PERSON_0794_PERSON_1077,1,LIKELY
REL_003923,PERSON_1225,PERSON,PERSON_1241,PERSON,CALLED,2025-03-09 10:20:57,2025-03-09 10:20:57,1,0.64,CDR_AGG_PERSON_1225_PERSON_1241,1,UNKNOWN
REL_003924,PERSON_0152,PERSON,PERSON_1391,PERSON,CALLED,2024-02-01 22:15:21,2024-02-01 22:15:21,1,0.62,CDR_AGG_PERSON_0152_PERSON_1391,1,WEAK
REL_003925,PERSON_0067,PERSON,PERSON_0722,PERSON,CALLED,2024-09-14 12:19:58,2024-09-14 12:19:58,1,0.6,CDR_AGG_PERSON_0067_PERSON_0722,1,WEAK
REL_003926,PERSON_0623,PERSON,PERSON_0657,PERSON,CALLED,2026-01-13 22:14:54,2026-01-13 22:14:54,1,0.42,CDR_AGG_PERSON_0623_PERSON_0657,1,WEAK
REL_003927,PERSON_1311,PERSON,PERSON_1404,PERSON,CALLED,2024-03-11 02:48:20,2024-03-11 02:48:20,1,0.73,CDR_AGG_PERSON_1311_PERSON_1404,1,LIKELY
REL_003928,PERSON_0763,PERSON,PERSON_1418,PERSON,CALLED,2026-03-26 17:22:36,2026-03-26 17:22:36,1,0.53,CDR_AGG_PERSON_0763_PERSON_1418,1,UNKNOWN
REL_003929,PERSON_0549,PERSON,PERSON_1205,PERSON,CALLED,2025-09-17 02:21:28,2025-09-17 02:21:28,1,0.63,CDR_AGG_PERSON_0549_PERSON_1205,1,WEAK
REL_003930,PERSON_0079,PERSON,PERSON_0885,PERSON,CALLED,2026-02-17 01:15:55,2026-02-17 01:15:55,1,0.71,CDR_AGG_PERSON_0079_PERSON_0885,1,WEAK
REL_003931,PERSON_0179,PERSON,PERSON_0679,PERSON,CALLED,2024-11-23 17:17:44,2024-11-23 17:17:44,1,0.58,CDR_AGG_PERSON_0179_PERSON_0679,1,UNKNOWN
REL_003932,PERSON_0112,PERSON,PERSON_1409,PERSON,CALLED,2024-02-15 11:02:26,2024-02-15 11:02:26,1,0.84,CDR_AGG_PERSON_0112_PERSON_1409,1,UNKNOWN
REL_003933,PERSON_1128,PERSON,PERSON_1383,PERSON,CALLED,2025-07-11 04:07:22,2025-07-11 04:07:22,1,0.69,CDR_AGG_PERSON_1128_PERSON_1383,1,WEAK
REL_003934,PERSON_0763,PERSON,PERSON_1005,PERSON,CALLED,2024-07-19 09:44:52,2024-07-19 09:44:52,1,0.47,CDR_AGG_PERSON_0763_PERSON_1005,1,UNKNOWN
REL_003935,PERSON_0517,PERSON,PERSON_0925,PERSON,CALLED,2025-07-12 20:58:46,2025-07-12 20:58:46,1,0.52,CDR_AGG_PERSON_0517_PERSON_0925,1,UNKNOWN
REL_003936,PERSON_0833,PERSON,PERSON_1379,PERSON,CALLED,2025-02-03 16:05:06,2025-02-03 16:05:06,1,0.83,CDR_AGG_PERSON_0833_PERSON_1379,1,WEAK
REL_003937,PERSON_0848,PERSON,PERSON_1376,PERSON,CALLED,2025-08-10 05:53:25,2025-08-10 05:53:25,1,0.78,CDR_AGG_PERSON_0848_PERSON_1376,1,WEAK
REL_003938,PERSON_1081,PERSON,PERSON_1245,PERSON,CALLED,2024-03-29 20:05:40,2024-03-29 20:05:40,1,0.57,CDR_AGG_PERSON_1081_PERSON_1245,1,LIKELY
REL_003939,PERSON_0370,PERSON,PERSON_1432,PERSON,CALLED,2024-09-28 14:48:10,2024-09-28 14:48:10,1,0.66,CDR_AGG_PERSON_0370_PERSON_1432,1,WEAK
REL_003940,PERSON_0134,PERSON,PERSON_0975,PERSON,CALLED,2024-03-14 18:01:51,2024-03-14 18:01:51,1,0.54,CDR_AGG_PERSON_0134_PERSON_0975,1,UNKNOWN
REL_003941,PERSON_0862,PERSON,PERSON_0956,PERSON,CALLED,2025-03-02 21:37:15,2025-03-02 21:37:15,1,0.64,CDR_AGG_PERSON_0862_PERSON_0956,1,LIKELY
REL_003942,PERSON_0245,PERSON,PERSON_1130,PERSON,CALLED,2025-12-09 06:00:07,2025-12-09 06:00:07,1,0.48,CDR_AGG_PERSON_0245_PERSON_1130,1,WEAK
REL_003943,PERSON_0630,PERSON,PERSON_0635,PERSON,CALLED,2026-02-05 12:59:14,2026-02-05 12:59:14,1,0.42,CDR_AGG_PERSON_0630_PERSON_0635,1,LIKELY
REL_003944,PERSON_0952,PERSON,PERSON_1397,PERSON,CALLED,2025-04-26 23:40:43,2025-04-26 23:40:43,1,0.41,CDR_AGG_PERSON_0952_PERSON_1397,1,UNKNOWN
REL_003945,PERSON_0195,PERSON,PERSON_0987,PERSON,CALLED,2026-02-22 17:06:20,2026-02-22 17:06:20,1,0.69,CDR_AGG_PERSON_0195_PERSON_0987,1,WEAK
REL_003946,PERSON_0021,PERSON,PERSON_0827,PERSON,CALLED,2024-02-25 22:27:50,2024-02-25 22:27:50,1,0.54,CDR_AGG_PERSON_0021_PERSON_0827,1,LIKELY
REL_003947,PERSON_0502,PERSON,PERSON_1151,PERSON,CALLED,2025-03-02 05:07:13,2025-03-02 05:07:13,1,0.78,CDR_AGG_PERSON_0502_PERSON_1151,1,LIKELY
REL_003948,PERSON_0286,PERSON,PERSON_0350,PERSON,CALLED,2025-05-29 23:18:27,2025-05-29 23:18:27,1,0.8,CDR_AGG_PERSON_0286_PERSON_0350,1,WEAK
REL_003949,PERSON_0055,PERSON,PERSON_0827,PERSON,CALLED,2024-05-30 22:59:45,2024-05-30 22:59:45,1,0.8,CDR_AGG_PERSON_0055_PERSON_0827,1,UNKNOWN
REL_003950,PERSON_0064,PERSON,PERSON_0672,PERSON,CALLED,2026-05-21 18:11:02,2026-05-21 18:11:02,1,0.43,CDR_AGG_PERSON_0064_PERSON_0672,1,LIKELY
REL_003951,PERSON_0068,PERSON,PERSON_0334,PERSON,CALLED,2026-04-14 17:59:14,2026-04-14 17:59:14,1,0.6,CDR_AGG_PERSON_0068_PERSON_0334,1,LIKELY
REL_003952,PERSON_0070,PERSON,PERSON_1105,PERSON,CALLED,2024-09-04 02:39:59,2024-09-04 02:39:59,1,0.58,CDR_AGG_PERSON_0070_PERSON_1105,1,WEAK
REL_003953,PERSON_0384,PERSON,PERSON_0433,PERSON,CALLED,2026-02-21 20:17:35,2026-02-21 20:17:35,1,0.76,CDR_AGG_PERSON_0384_PERSON_0433,1,WEAK
REL_003954,PERSON_0122,PERSON,PERSON_0656,PERSON,CALLED,2024-01-04 13:28:49,2024-01-04 13:28:49,1,0.82,CDR_AGG_PERSON_0122_PERSON_0656,1,LIKELY
REL_003955,PERSON_0080,PERSON,PERSON_0751,PERSON,CALLED,2026-01-28 07:58:35,2026-01-28 07:58:35,1,0.82,CDR_AGG_PERSON_0080_PERSON_0751,1,UNKNOWN
REL_003956,PERSON_0708,PERSON,PERSON_1139,PERSON,CALLED,2024-10-14 04:29:53,2024-10-14 04:29:53,1,0.68,CDR_AGG_PERSON_0708_PERSON_1139,1,LIKELY
REL_003957,PERSON_0546,PERSON,PERSON_1194,PERSON,CALLED,2026-01-21 20:16:14,2026-01-21 20:16:14,1,0.42,CDR_AGG_PERSON_0546_PERSON_1194,1,UNKNOWN
REL_003958,PERSON_0535,PERSON,PERSON_1413,PERSON,CALLED,2025-12-30 03:34:35,2025-12-30 03:34:35,1,0.82,CDR_AGG_PERSON_0535_PERSON_1413,1,WEAK
REL_003959,PERSON_0366,PERSON,PERSON_0653,PERSON,CALLED,2025-05-05 02:38:02,2025-05-05 02:38:02,1,0.55,CDR_AGG_PERSON_0366_PERSON_0653,1,WEAK
REL_003960,PERSON_0763,PERSON,PERSON_1141,PERSON,CALLED,2025-12-27 03:27:48,2025-12-27 03:27:48,1,0.45,CDR_AGG_PERSON_0763_PERSON_1141,1,WEAK
REL_003961,PERSON_0481,PERSON,PERSON_0963,PERSON,CALLED,2025-05-20 13:16:25,2025-05-20 13:16:25,1,0.59,CDR_AGG_PERSON_0481_PERSON_0963,1,LIKELY
REL_003962,PERSON_1444,PERSON,PERSON_1498,PERSON,CALLED,2026-06-01 09:20:56,2026-06-01 09:20:56,1,0.45,CDR_AGG_PERSON_1444_PERSON_1498,1,WEAK
REL_003963,PERSON_0980,PERSON,PERSON_1047,PERSON,CALLED,2024-03-10 06:03:00,2024-03-10 06:03:00,1,0.51,CDR_AGG_PERSON_0980_PERSON_1047,1,LIKELY
REL_003964,PERSON_0427,PERSON,PERSON_0804,PERSON,CALLED,2025-10-14 21:39:11,2025-10-14 21:39:11,1,0.61,CDR_AGG_PERSON_0427_PERSON_0804,1,LIKELY
REL_003965,PERSON_0061,PERSON,PERSON_1449,PERSON,CALLED,2024-11-14 20:06:10,2024-11-14 20:06:10,1,0.8,CDR_AGG_PERSON_0061_PERSON_1449,1,UNKNOWN
REL_003966,PERSON_0880,PERSON,PERSON_0912,PERSON,CALLED,2024-08-11 18:06:27,2024-08-11 18:06:27,1,0.67,CDR_AGG_PERSON_0880_PERSON_0912,1,WEAK
REL_003967,PERSON_0919,PERSON,PERSON_1122,PERSON,CALLED,2025-03-21 04:11:58,2025-03-21 04:11:58,1,0.73,CDR_AGG_PERSON_0919_PERSON_1122,1,LIKELY
REL_003968,PERSON_0570,PERSON,PERSON_0747,PERSON,CALLED,2024-02-07 12:47:45,2024-02-07 12:47:45,1,0.63,CDR_AGG_PERSON_0570_PERSON_0747,1,LIKELY
REL_003969,PERSON_0154,PERSON,PERSON_1368,PERSON,CALLED,2025-12-23 23:06:36,2025-12-23 23:06:36,1,0.74,CDR_AGG_PERSON_0154_PERSON_1368,1,LIKELY
REL_003970,PERSON_0580,PERSON,PERSON_1180,PERSON,CALLED,2024-08-21 07:15:57,2024-08-21 07:15:57,1,0.84,CDR_AGG_PERSON_0580_PERSON_1180,1,UNKNOWN
REL_003971,PERSON_1139,PERSON,PERSON_1381,PERSON,CALLED,2024-12-03 02:04:47,2024-12-03 02:04:47,1,0.52,CDR_AGG_PERSON_1139_PERSON_1381,1,WEAK
REL_003972,PERSON_1361,PERSON,PERSON_1477,PERSON,CALLED,2025-08-21 20:19:16,2025-08-21 20:19:16,1,0.63,CDR_AGG_PERSON_1361_PERSON_1477,1,LIKELY
REL_003973,PERSON_0621,PERSON,PERSON_1011,PERSON,CALLED,2024-05-01 11:33:50,2024-05-01 11:33:50,1,0.66,CDR_AGG_PERSON_0621_PERSON_1011,1,WEAK
REL_003974,PERSON_0234,PERSON,PERSON_1050,PERSON,CALLED,2024-06-16 13:05:57,2024-06-16 13:05:57,1,0.75,CDR_AGG_PERSON_0234_PERSON_1050,1,LIKELY
REL_003975,PERSON_0534,PERSON,PERSON_0842,PERSON,CALLED,2026-02-19 14:11:15,2026-02-19 14:11:15,1,0.7,CDR_AGG_PERSON_0534_PERSON_0842,1,LIKELY
REL_003976,PERSON_0167,PERSON,PERSON_1149,PERSON,CALLED,2024-01-30 16:13:53,2024-01-30 16:13:53,1,0.68,CDR_AGG_PERSON_0167_PERSON_1149,1,WEAK
REL_003977,PERSON_0797,PERSON,PERSON_1246,PERSON,CALLED,2025-04-14 23:40:07,2025-04-14 23:40:07,1,0.6,CDR_AGG_PERSON_0797_PERSON_1246,1,LIKELY
REL_003978,PERSON_0297,PERSON,PERSON_0784,PERSON,CALLED,2025-09-18 11:35:46,2025-09-18 11:35:46,1,0.56,CDR_AGG_PERSON_0297_PERSON_0784,1,UNKNOWN
REL_003979,PERSON_0525,PERSON,PERSON_0754,PERSON,CALLED,2024-07-21 03:02:37,2024-07-21 03:02:37,1,0.61,CDR_AGG_PERSON_0525_PERSON_0754,1,WEAK
REL_003980,PERSON_0746,PERSON,PERSON_0938,PERSON,CALLED,2024-06-17 07:26:10,2024-06-17 07:26:10,1,0.7,CDR_AGG_PERSON_0746_PERSON_0938,1,UNKNOWN
REL_003981,PERSON_0274,PERSON,PERSON_1014,PERSON,CALLED,2025-03-26 17:56:50,2025-03-26 17:56:50,1,0.77,CDR_AGG_PERSON_0274_PERSON_1014,1,LIKELY
REL_003982,PERSON_0366,PERSON,PERSON_1423,PERSON,CALLED,2024-01-27 00:10:35,2024-01-27 00:10:35,1,0.58,CDR_AGG_PERSON_0366_PERSON_1423,1,LIKELY
REL_003983,PERSON_1209,PERSON,PERSON_1444,PERSON,CALLED,2024-07-23 18:51:41,2024-07-23 18:51:41,1,0.65,CDR_AGG_PERSON_1209_PERSON_1444,1,WEAK
REL_003984,PERSON_0467,PERSON,PERSON_1033,PERSON,CALLED,2025-12-11 02:45:30,2025-12-11 02:45:30,1,0.53,CDR_AGG_PERSON_0467_PERSON_1033,1,LIKELY
REL_003985,PERSON_0336,PERSON,PERSON_0409,PERSON,CALLED,2025-03-24 23:45:29,2025-04-07 20:48:46,2,0.68,CDR_AGG_PERSON_0336_PERSON_0409,2,LIKELY
REL_003986,PERSON_0920,PERSON,PERSON_1498,PERSON,CALLED,2025-01-18 14:35:41,2025-01-18 14:35:41,1,0.71,CDR_AGG_PERSON_0920_PERSON_1498,1,WEAK
REL_003987,PERSON_0196,PERSON,PERSON_0510,PERSON,CALLED,2025-10-05 04:51:29,2025-10-05 04:51:29,1,0.8,CDR_AGG_PERSON_0196_PERSON_0510,1,LIKELY
REL_003988,PERSON_1358,PERSON,PERSON_1465,PERSON,CALLED,2026-06-09 03:30:50,2026-06-09 03:30:50,1,0.79,CDR_AGG_PERSON_1358_PERSON_1465,1,WEAK
REL_003989,PERSON_0461,PERSON,PERSON_0824,PERSON,CALLED,2026-05-08 20:16:30,2026-05-08 20:16:30,1,0.65,CDR_AGG_PERSON_0461_PERSON_0824,1,LIKELY
REL_003990,PERSON_0645,PERSON,PERSON_1126,PERSON,CALLED,2025-08-31 12:45:16,2025-08-31 12:45:16,1,0.75,CDR_AGG_PERSON_0645_PERSON_1126,1,LIKELY
REL_003991,PERSON_0385,PERSON,PERSON_1174,PERSON,CALLED,2024-12-23 12:07:35,2024-12-23 12:07:35,1,0.71,CDR_AGG_PERSON_0385_PERSON_1174,1,UNKNOWN
REL_003992,PERSON_0012,PERSON,PERSON_0072,PERSON,CALLED,2024-12-29 02:44:43,2024-12-29 02:44:43,1,0.42,CDR_AGG_PERSON_0012_PERSON_0072,1,WEAK
REL_003993,PERSON_0875,PERSON,PERSON_1093,PERSON,CALLED,2025-06-29 23:54:39,2025-06-29 23:54:39,1,0.41,CDR_AGG_PERSON_0875_PERSON_1093,1,WEAK
REL_003994,PERSON_0773,PERSON,PERSON_1315,PERSON,CALLED,2025-02-14 14:29:42,2025-02-14 14:29:42,1,0.54,CDR_AGG_PERSON_0773_PERSON_1315,1,WEAK
REL_003995,PERSON_0197,PERSON,PERSON_0775,PERSON,CALLED,2024-05-08 14:51:53,2024-05-08 14:51:53,1,0.75,CDR_AGG_PERSON_0197_PERSON_0775,1,WEAK
REL_003996,PERSON_0934,PERSON,PERSON_1286,PERSON,CALLED,2024-12-02 10:21:19,2024-12-02 10:21:19,1,0.57,CDR_AGG_PERSON_0934_PERSON_1286,1,WEAK
REL_003997,PERSON_0917,PERSON,PERSON_1497,PERSON,CALLED,2024-02-06 02:10:53,2024-02-06 02:10:53,1,0.68,CDR_AGG_PERSON_0917_PERSON_1497,1,UNKNOWN
REL_003998,PERSON_0056,PERSON,PERSON_0491,PERSON,CALLED,2025-11-08 12:09:41,2025-11-08 12:09:41,1,0.65,CDR_AGG_PERSON_0056_PERSON_0491,1,LIKELY
REL_003999,PERSON_0500,PERSON,PERSON_1113,PERSON,CALLED,2025-08-15 22:04:59,2025-08-15 22:04:59,1,0.66,CDR_AGG_PERSON_0500_PERSON_1113,1,LIKELY
REL_004000,PERSON_0493,PERSON,PERSON_0695,PERSON,CALLED,2026-03-14 18:23:29,2026-03-14 18:23:29,1,0.49,CDR_AGG_PERSON_0493_PERSON_0695,1,WEAK
REL_004001,PERSON_0039,PERSON,PERSON_0196,PERSON,CALLED,2024-07-29 12:32:32,2024-07-29 12:32:32,1,0.53,CDR_AGG_PERSON_0039_PERSON_0196,1,LIKELY
